CAMPUS,CALL_UPDATE,CAMPNAME,CDALLS,CFLAEATYPE,CFLAEC,CFLALTED,CFLCHART,CFLDAEP,CFLEEK,CFLJJ,CFLNEWCAMP,CFLRTF,CNTYNAME,COUNTY,C_APPEAL_DECISION,C_RATING,C_YRS_IR,DISTNAME,DISTRICT,GRDHIGH,GRDLOW,GRDSPAN,GRDTYPE
"057914130"," ","GENTRY EL",89," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"MESQUITE ISD","057914","05","EE","EE - 05","E"
"057914131"," ","MACKEY EL",80," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"MESQUITE ISD","057914","05","KG","KG - 05","E"
"057914132"," ","ACHZIGER EL",76," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"MESQUITE ISD","057914","05","EE","EE - 05","E"
"057914133"," ","DR LINDA HENRIE EL",88," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"MESQUITE ISD","057914","05","PK","PK - 05","E"
"057914656"," ","MESQUITE ACADEMY",.,"AEC OF CHOICE - DRS","Y","Y","N","N","N","N","N","N","DALLAS","057"," ","Not Rated",.,"MESQUITE ISD","057914","12","08","08 - 12","S"
"057916002"," ","LAKE HIGHLANDS H S",82," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","12","09","09 - 12","S"
"057916003"," ","RICHARDSON H S",90," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"RICHARDSON ISD","057916","12","09","09 - 12","S"
"057916004"," ","PEARCE H S",88," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","12","09","09 - 12","S"
"057916005"," ","BERKNER H S",81," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","12","09","09 - 12","S"
"057916006"," ","CHRISTA MCAULIFFE LEARNING CENTER",.," ","N","N","N","Y","N","N","N","N","DALLAS","057"," ","Not Rated",.,"RICHARDSON ISD","057916","12","01","01 - 12","B"
"057916008"," ","P A S S LEARNING CTR",.," ","N","N","N","N","N","Y","N","N","DALLAS","057"," ","Not Rated",.,"RICHARDSON ISD","057916","09","08","08 - 09","M"
"057916042"," ","LAKE HIGHLANDS J H",88," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","08","07","07 - 08","M"
"057916044"," ","RICHARDSON WEST J H",85," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","08","07","07 - 08","M"
"057916045"," ","RICHARDSON NORTH J H",89," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","08","07","07 - 08","M"
"057916047"," ","FOREST MEADOW J H",85," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","08","07","07 - 08","M"
"057916048"," ","WESTWOOD MATH SCIENCE LEADERSHIP M",87," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","08","07","07 - 08","M"
"057916049"," ","LIBERTY J H",86," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","08","07","07 - 08","M"
"057916050"," ","APOLLO J H",86," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","08","07","07 - 08","M"
"057916051"," ","PARKHILL J H",91," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"RICHARDSON ISD","057916","08","07","07 - 08","M"
"057916101"," ","ARAPAHO CLASSICAL MAGNET",86," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916102"," ","CANYON CREEK EL",96," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"RICHARDSON ISD","057916","06","EE","EE - 06","E"
"057916103"," ","DOVER EL",70," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","PK","PK - 06","E"
"057916104"," ","GREENWOOD HILLS EL",72," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916105"," ","HAMILTON PARK PACESETTER MAGNET",75," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","PK","PK - 06","E"
"057916106"," ","O HENRY EL",79," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","EE","EE - 06","E"
"057916107"," ","LAKE HIGHLANDS EL",82," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","06","EE","EE - 06","E"
"057916108"," ","MOHAWK EL",91," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916109"," ","NORTHRICH EL",66," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","D",.,"RICHARDSON ISD","057916","06","EE","EE - 06","E"
"057916110"," ","NORTHWOOD HILLS EL",72," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916111"," ","RICHARDSON HEIGHTS EL",73," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","PK","PK - 06","E"
"057916112"," ","RICHARDSON TERRACE EL",84," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","06","EE","EE - 06","E"
"057916113"," ","SPRING VALLEY EL",75," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","PK","PK - 06","E"
"057916114"," ","STULTS ROAD EL",70," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","EE","EE - 06","E"
"057916115"," ","MARK TWAIN EL",80," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","06","PK","PK - 06","E"
"057916116"," ","WALLACE EL",68," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","D",.,"RICHARDSON ISD","057916","06","PK","PK - 06","E"
"057916117"," ","WHITE ROCK EL",89," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916118"," ","SPRING CREEK EL",96," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"RICHARDSON ISD","057916","06","EE","EE - 06","E"
"057916119"," ","DOBIE PRI",88," ","N","N","N","N","Y","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","KG","EE","EE - KG","E"
"057916120"," ","FORESTRIDGE EL",77," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","EE","EE - 06","E"
"057916121"," ","NORTHLAKE EL",79," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","EE","EE - 06","E"
"057916122"," ","BOWIE EL",89," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916123"," ","PRAIRIE CREEK EL",97," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916124"," ","SPRINGRIDGE EL",84," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916125"," ","PRESTONWOOD EL",90," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916126"," ","SKYVIEW EL",74," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","PK","PK - 06","E"
"057916127"," ","DARTMOUTH EL",75," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","EE","EE - 06","E"
"057916128"," ","BRENTFIELD EL",90," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916129"," ","JESS HARBEN EL",76," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","EE","EE - 06","E"
"057916130"," ","RICHLAND EL",71," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916131"," ","YALE EL",83," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916132"," ","MOSS HAVEN EL",86," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916133"," ","BIG SPRINGS EL",84," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916134"," ","MERRIMAN PARK EL",85," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916135"," ","AIKIN EL",70," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","EE","EE - 06","E"
"057916137"," ","RISD ACAD",73," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","01","01 - 06","E"
"057916142"," ","MATH/SCIENCE/TECH MAGNET",91," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"RICHARDSON ISD","057916","06","KG","KG - 06","E"
"057916143"," ","FOREST LANE ACADEMY",82," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"RICHARDSON ISD","057916","06","PK","PK - 06","E"
"057916144"," ","AUDELIA CREEK EL",68," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","D",.,"RICHARDSON ISD","057916","06","PK","PK - 06","E"
"057916145"," ","CAROLYN G BUKHAIR EL",61," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","D",.,"RICHARDSON ISD","057916","06","01","01 - 06","E"
"057916146"," ","THURGOOD MARSHALL EL",75," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","C",.,"RICHARDSON ISD","057916","06","PK","PK - 06","E"
"057919001"," ","SUNNYVALE H S",94," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"SUNNYVALE ISD","057919","12","09","09 - 12","S"
"057919041"," ","SUNNYVALE MIDDLE",91," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"SUNNYVALE ISD","057919","08","05","05 - 08","M"
"057919101"," ","SUNNYVALE EL",86," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"SUNNYVALE ISD","057919","04","EE","EE - 04","E"
"057922001"," ","COPPELL H S",93," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"COPPELL ISD","057922","12","09","09 - 12","S"
"057922003"," ","NEW TECH H S AT COPPELL",95," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"COPPELL ISD","057922","12","09","09 - 12","S"
"057922007"," ","DALLAS COUNTY JJAEP",.," ","N","N","N","N","N","Y","Y","N","DALLAS","057"," ","Not Rated",.,"COPPELL ISD","057922","12","12","12 - 12","S"
"057922042"," ","COPPELL MIDDLE EAST",97," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"COPPELL ISD","057922","08","06","06 - 08","M"
"057922043"," ","COPPELL MIDDLE WEST",93," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"COPPELL ISD","057922","08","06","06 - 08","M"
"057922044"," ","COPPELL MIDDLE NORTH",96," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"COPPELL ISD","057922","08","06","06 - 08","M"
"057922101"," ","PINKERTON EL",93," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"COPPELL ISD","057922","05","KG","KG - 05","E"
"057922103"," ","AUSTIN EL",91," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"COPPELL ISD","057922","05","EE","EE - 05","E"
"057922105"," ","MOCKINGBIRD EL",95," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"COPPELL ISD","057922","05","KG","KG - 05","E"
"057922106"," ","WILSON EL",85," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","B",.,"COPPELL ISD","057922","05","KG","KG - 05","E"
"057922107"," ","LAKESIDE EL",96," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"COPPELL ISD","057922","05","KG","KG - 05","E"
"057922108"," ","TOWN CENTER EL",96," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"COPPELL ISD","057922","05","KG","KG - 05","E"
"057922109"," ","COTTONWOOD CREEK EL",90," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"COPPELL ISD","057922","05","KG","KG - 05","E"
"057922110"," ","VALLEY RANCH EL",97," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"COPPELL ISD","057922","05","KG","KG - 05","E"
"057922111"," ","DENTON CREEK EL",95," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"COPPELL ISD","057922","05","KG","KG - 05","E"
"057922112"," ","RICHARD J LEE EL",95," ","N","N","N","N","N","N","N","N","DALLAS","057"," ","A",.,"COPPELL ISD","057922","05","EE","EE - 05","E"
"058902001"," ","DAWSON SCHOOL",77," ","N","N","N","N","N","N","N","N","DAWSON","058"," ","C",.,"DAWSON ISD","058902","12","KG","KG - 12","B"
"058905001"," ","KLONDIKE ISD",99," ","N","N","N","N","N","N","N","N","DAWSON","058"," ","A",.,"KLONDIKE ISD","058905","12","PK","PK - 12","B"
"058906001"," ","LAMESA H S",88," ","N","N","N","N","N","N","N","N","DAWSON","058"," ","B",.,"LAMESA ISD","058906","12","09","09 - 12","S"
"058906004"," ","LAMESA SUCCESS ACADEMY",67,"AEC OF CHOICE","Y","Y","N","N","N","N","N","N","DAWSON","058"," ","D",.,"LAMESA ISD","058906","12","08","08 - 12","S"
"058906041"," ","LAMESA MIDDLE",50," ","N","N","N","N","N","N","N","N","DAWSON","058"," ","F",1,"LAMESA ISD","058906","08","06","06 - 08","M"
"058906103"," ","NORTH EL",61," ","N","N","N","N","N","N","N","N","DAWSON","058"," ","D",.,"LAMESA ISD","058906","05","03","03 - 05","E"
"058906105"," ","SOUTH EL",61," ","N","N","N","N","N","N","N","N","DAWSON","058"," ","D",.,"LAMESA ISD","058906","02","EE","EE - 02","E"
"058909001"," ","SANDS CISD",93," ","N","N","N","N","N","N","N","N","DAWSON","058"," ","A",.,"SANDS CISD","058909","12","PK","PK - 12","B"
"059901001"," ","HEREFORD H S",80," ","N","N","N","N","N","N","N","N","DEAF SMITH","059"," ","B",.,"HEREFORD ISD","059901","12","09","09 - 12","S"
"059901004"," ","HEREFORD CENTER FOR ACCELERATED LE",59,"AEC OF CHOICE - DRS","Y","Y","N","N","N","N","N","N","DEAF SMITH","059"," ","F",2,"HEREFORD ISD","059901","12","09","09 - 12","S"
"059901040"," ","SPECIAL PROGRAMS CTR",83," ","N","N","N","N","Y","N","N","N","DEAF SMITH","059"," ","B",.,"HEREFORD ISD","059901","PK","EE","EE - PK","E"
"059901042"," ","HEREFORD J H",78," ","N","N","N","N","N","N","N","N","DEAF SMITH","059"," ","C",.,"HEREFORD ISD","059901","07","06","06 - 07","M"
"059901043"," ","HEREFORD PREPARATORY ACADEMY",80," ","N","N","N","N","N","N","N","N","DEAF SMITH","059"," ","B",.,"HEREFORD ISD","059901","08","08","08 - 08","M"
"059901101"," ","AIKMAN EL",83," ","N","N","N","N","N","N","N","N","DEAF SMITH","059"," ","B",.,"HEREFORD ISD","059901","05","KG","KG - 05","E"
"059901102"," ","BLUEBONNET EL",69," ","N","N","N","N","N","N","N","N","DEAF SMITH","059"," ","D",.,"HEREFORD ISD","059901","05","KG","KG - 05","E"
"059901103"," ","WEST CENTRAL EL",55," ","N","N","N","N","N","N","N","N","DEAF SMITH","059"," ","F",1,"HEREFORD ISD","059901","05","KG","KG - 05","E"
"059901104"," ","NORTHWEST EL",78," ","N","N","N","N","N","N","N","N","DEAF SMITH","059"," ","C",.,"HEREFORD ISD","059901","05","KG","KG - 05","E"
"059902101"," ","WALCOTT EL",75," ","N","N","N","N","N","N","N","N","DEAF SMITH","059"," ","C",.,"WALCOTT ISD","059902","06","PK","PK - 06","E"
"060902001"," ","COOPER H S",87," ","N","N","N","N","N","N","N","N","DELTA","060"," ","B",.,"COOPER ISD","060902","12","09","09 - 12","S"
"060902041"," ","COOPER J H",83," ","N","N","N","N","N","N","N","N","DELTA","060"," ","B",.,"COOPER ISD","060902","08","06","06 - 08","M"
"060902101"," ","COOPER EL",71," ","N","N","N","N","N","N","N","N","DELTA","060"," ","C",.,"COOPER ISD","060902","05","EE","EE - 05","E"
"060914001"," ","FANNINDEL H S",83," ","N","N","N","N","N","N","N","N","DELTA","060"," ","B",.,"FANNINDEL ISD","060914","12","06","06 - 12","B"
"060914102"," ","FANNINDEL EL",75," ","N","N","N","N","N","N","N","N","DELTA","060"," ","C",.,"FANNINDEL ISD","060914","05","PK","PK - 05","E"
"061802003"," ","NORTH TEXAS COLLEGIATE ACADEMY-SOU",63," ","N","N","Y","N","N","N","N","N","DENTON","061"," ","D",.,"NORTH TEXAS COLLEGIATE ACADEMY","061802","08","PK","PK - 08","E"
"061802004"," ","NORTH TEXAS COLLEGIATE ACADEMY-NOR",54," ","N","N","Y","N","N","N","N","N","DENTON","061"," ","F",1,"NORTH TEXAS COLLEGIATE ACADEMY","061802","08","PK","PK - 08","E"
"061802005"," ","NORTH TEXAS COLLEGIATE ACADEMY-EAS",51," ","N","N","Y","N","N","N","N","N","DENTON","061"," ","F",1,"NORTH TEXAS COLLEGIATE ACADEMY","061802","08","PK","PK - 08","E"
"061804001"," ","LEADERSHIP PREP SCHOOL",.," ","N","N","Y","N","N","N","N","N","DENTON","061"," ","Not Rated",.,"LEADERSHIP PREP SCHOOL","061804","04","KG","KG - 04","E"
"061804002"," ","LEADERSHIP PREP SCHOOL SECONDARY",90," ","N","N","Y","N","N","N","N","N","DENTON","061"," ","A",.,"LEADERSHIP PREP SCHOOL","061804","11","05","05 - 11","B"
"061805001"," ","TRIVIUM ACADEMY",86," ","N","N","Y","N","N","N","N","N","DENTON","061"," ","B",.,"TRIVIUM ACADEMY","061805","08","KG","KG - 08","E"
"061901002"," ","RYAN H S",87," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","12","09","09 - 12","S"
"061901003"," ","DENTON H S",81," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","12","09","09 - 12","S"
"061901005"," ","LESTER DAVIS",.," ","N","N","N","Y","N","N","N","N","DENTON","061"," ","Not Rated",.,"DENTON ISD","061901","12","06","06 - 12","B"
"061901006"," ","DENTON CO J J A E P",.," ","N","N","N","N","N","Y","N","N","DENTON","061"," ","Not Rated",.,"DENTON ISD","061901","10","09","09 - 10","S"
"061901007"," ","GUYER H S",91," ","N","N","N","N","N","N","N","N","DENTON","061"," ","A",.,"DENTON ISD","061901","12","09","09 - 12","S"
"061901008"," ","RAY BRASWELL H S",88," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","12","09","09 - 12","S"
"061901039"," ","FRED MOORE H S",63," ","N","N","N","N","N","N","N","N","DENTON","061"," ","D",.,"DENTON ISD","061901","12","09","09 - 12","S"
"061901040"," ","JOE DALE SPARKS CAMPUS",.,"RESIDENTIAL FACILITY","N","Y","N","N","N","N","N","Y","DENTON","061"," ","Not Rated",.,"DENTON ISD","061901","12","05","05 - 12","B"
"061901041"," ","CROWNOVER MIDDLE",88," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","08","06","06 - 08","M"
"061901044"," ","STRICKLAND MIDDLE",79," ","N","N","N","N","N","N","N","N","DENTON","061"," ","C",.,"DENTON ISD","061901","08","06","06 - 08","M"
"061901045"," ","CALHOUN MIDDLE",80," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","08","06","06 - 08","M"
"061901046"," ","MCMATH MIDDLE",84," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","08","06","06 - 08","M"
"061901047"," ","NAVO MIDDLE",79," ","N","N","N","N","N","N","N","N","DENTON","061"," ","C",.,"DENTON ISD","061901","08","06","06 - 08","M"
"061901048"," ","HARPOOL MIDDLE",91," ","N","N","N","N","N","N","N","N","DENTON","061"," ","A",.,"DENTON ISD","061901","08","06","06 - 08","M"
"061901049"," ","BETTYE MYERS MIDDLE",78," ","N","N","N","N","N","N","N","N","DENTON","061"," ","C",.,"DENTON ISD","061901","08","06","06 - 08","M"
"061901050"," ","RODRIGUEZ MIDDLE",74," ","N","N","N","N","N","N","N","N","DENTON","061"," ","C",.,"DENTON ISD","061901","08","06","06 - 08","M"
"061901102"," ","HOUSTON EL",88," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","05","KG","KG - 05","E"
"061901104"," ","ALICE MOORE ALEXANDER",81," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","05","PK","PK - 05","E"
"061901105"," ","HODGE EL",80," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","05","PK","PK - 05","E"
"061901106"," ","MCNAIR EL",89," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","05","PK","PK - 05","E"
"061901107"," ","NEWTON RAYZOR EL",79," ","N","N","N","N","N","N","N","N","DENTON","061"," ","C",.,"DENTON ISD","061901","05","PK","PK - 05","E"
"061901108"," ","RIVERA EL",86," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","05","PK","PK - 05","E"
"061901109"," ","WILSON EL",85," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","05","EE","EE - 05","E"
"061901110"," ","GINNINGS EL",81," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","05","KG","KG - 05","E"
"061901111"," ","BORMAN EL",78," ","N","N","N","N","N","N","N","N","DENTON","061"," ","C",.,"DENTON ISD","061901","05","PK","PK - 05","E"
"061901112"," ","EVERS PARK EL",89," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","05","KG","KG - 05","E"
"061901113"," ","RYAN EL",95," ","N","N","N","N","N","N","N","N","DENTON","061"," ","A",.,"DENTON ISD","061901","05","EE","EE - 05","E"
"061901114"," ","THE ANN WINDLE SCHOOL FOR YOUNG CH",80," ","N","N","N","N","Y","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","PK","EE","EE - PK","E"
"061901115"," ","EP RAYZOR EL",88," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","05","KG","KG - 05","E"
"061901116"," ","PECAN CREEK EL",85," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","05","KG","KG - 05","E"
"061901117"," ","PROVIDENCE EL",89," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","05","EE","EE - 05","E"
"061901118"," ","HAWK EL",94," ","N","N","N","N","N","N","N","N","DENTON","061"," ","A",.,"DENTON ISD","061901","05","EE","EE - 05","E"
"061901119"," ","SAVANNAH EL",86," ","N","N","N","N","N","N","N","N","DENTON","061"," ","B",.,"DENTON ISD","061901","05","EE","EE - 05","E"
"061901120"," ","PALOMA CREEK EL",75," ","N","N","N","N","N","N","N","N","DENTON","061"," ","C",.,"DENTON ISD","061901","05","PK","PK - 05","E"
