CAMPUS,CALL_UPDATE,CAMPNAME,CDALLS,CFLAEATYPE,CFLAEC,CFLALTED,CFLCHART,CFLDAEP,CFLEEK,CFLJJ,CFLNEWCAMP,CFLRTF,CNTYNAME,COUNTY,CPEMALLC,CPEMALLP,CPEMALLT,CPETALLC,CPETECHC,CPETECHP,CPETECOC,CPETECOP,CPETLEPC,CPETLEPP,CPETSPEC,CPETSPEP,C_RATING,C_YRS_IR,DISTNAME,DISTRICT,GRDHIGH,GRDLOW,GRDSPAN,GRDTYPE
"074907001"," ","HONEY GROVE H S",82," ","N","N","N","N","N","N","N","N","FANNIN","074",24,11.7,205,197,0,0,100,50.8,4,2,29,14.7,"Met Standard",.,"HONEY GROVE ISD","074907","12","09","09 - 12","S"
"074907041"," ","HONEY GROVE MIDDLE",80," ","N","N","N","N","N","N","N","N","FANNIN","074",20,13.2,151,148,0,0,106,71.6,10,6.8,17,11.5,"Met Standard",.,"HONEY GROVE ISD","074907","08","06","06 - 08","M"
"074907101"," ","HONEY GROVE EL",74," ","N","N","N","N","N","N","N","N","FANNIN","074",36,15.3,235,275,.,0,195,70.9,30,10.9,31,11.3,"Met Standard",.,"HONEY GROVE ISD","074907","05","PK","PK - 05","E"
"074909001"," ","LEONARD H S",78," ","N","N","N","N","N","N","N","N","FANNIN","074",40,13.2,303,291,0,0,146,50.2,7,2.4,35,12,"Met Standard",.,"LEONARD ISD","074909","12","09","09 - 12","S"
"074909041"," ","LEONARD J H",64," ","N","N","N","N","N","N","N","N","FANNIN","074",36,16.1,224,212,0,0,126,59.4,18,8.5,34,16,"Met Standard",.,"LEONARD ISD","074909","08","06","06 - 08","M"
"074909101"," ","LEONARD EL",87," ","N","N","N","N","N","N","N","N","FANNIN","074",34,16.6,205,279,0,0,166,59.5,13,4.7,10,3.6,"Met Standard",.,"LEONARD ISD","074909","03","PK","PK - 03","E"
"074909102"," ","LEONARD INT",66," ","N","N","N","N","N","N","N","N","FANNIN","074",22,13.8,159,138,0,0,89,64.5,9,6.5,12,8.7,"Met Standard",.,"LEONARD ISD","074909","05","04","04 - 05","E"
"074911001"," ","SAVOY H S",83," ","N","N","N","N","N","N","N","N","FANNIN","074",10,7.9,127,127,0,0,46,36.2,0,0,7,5.5,"Met Standard",.,"SAVOY ISD","074911","12","07","07 - 12","S"
"074911101"," ","SAVOY EL",69," ","N","N","N","N","N","N","N","N","FANNIN","074",26,17.7,147,190,.,0,105,55.3,0,0,23,12.1,"Met Standard",.,"SAVOY ISD","074911","06","PK","PK - 06","E"
"074912001"," ","TRENTON H S",83," ","N","N","N","N","N","N","N","N","FANNIN","074",23,13.5,171,165,0,0,56,33.9,4,2.4,20,12.1,"Met Standard",.,"TRENTON ISD","074912","12","09","09 - 12","S"
"074912041"," ","TRENTON MIDDLE",73," ","N","N","N","N","N","N","N","N","FANNIN","074",37,18,206,190,0,0,78,41.1,10,5.3,25,13.2,"Met Standard",.,"TRENTON ISD","074912","08","05","05 - 08","M"
"074912101"," ","TRENTON EL",77," ","N","N","N","N","N","N","N","N","FANNIN","074",34,20.9,163,213,0,0,104,48.8,9,4.2,14,6.6,"Met Standard",.,"TRENTON ISD","074912","04","EE","EE - 04","E"
"074917001"," ","RAYBURN H S",75," ","N","N","N","N","N","N","N","N","FANNIN","074",28,12.3,227,225,0,0,88,39.1,2,0.9,31,13.8,"Met Standard",.,"SAM RAYBURN ISD","074917","12","07","07 - 12","S"
"074917101"," ","SAM RAYBURN EL",77," ","N","N","N","N","N","N","N","N","FANNIN","074",25,9.2,271,318,0,0,155,48.7,19,6,25,7.9,"Met Standard",.,"SAM RAYBURN ISD","074917","06","PK","PK - 06","E"
"075901001"," ","FLATONIA SECONDARY",88," ","N","N","N","N","N","N","N","N","FAYETTE","075",29,9.6,302,296,0,0,169,57.1,12,4.1,18,6.1,"Met Standard",.,"FLATONIA ISD","075901","12","06","06 - 12","B"
"075901102"," ","FLATONIA EL",68," ","N","N","N","N","N","N","N","N","FAYETTE","075",25,11,228,250,0,0,148,59.2,27,10.8,18,7.2,"Met Standard",.,"FLATONIA ISD","075901","05","EE","EE - 05","E"
"075901103"," ","WHISPERING HILLS ACHIEVEMENT CENTE",.,"RESIDENTIAL FACILITY","N","Y","N","N","N","N","N","Y","FAYETTE","075",9,42.9,21,18,0,0,18,100,0,0,18,100,"Not Rated",.,"FLATONIA ISD","075901","12","01","01 - 12","B"
"075902001"," ","LA GRANGE H S",81," ","N","N","N","N","N","N","N","N","FAYETTE","075",57,9,633,629,0,0,302,48,16,2.5,60,9.5,"Met Standard",.,"LA GRANGE ISD","075902","12","09","09 - 12","S"
"075902041"," ","LA GRANGE MIDDLE",88," ","N","N","N","N","N","N","N","N","FAYETTE","075",27,8.1,335,302,0,0,171,56.6,36,11.9,31,10.3,"Met Standard",.,"LA GRANGE ISD","075902","08","07","07 - 08","M"
"075902102"," ","HERMES/INTERMEDIATE SCHOOL",79," ","N","N","N","N","N","N","N","N","FAYETTE","075",72,8.1,890,1047,0,0,651,62.2,201,19.2,84,8,"Met Standard",.,"LA GRANGE ISD","075902","06","EE","EE - 06","E"
"075903001"," ","SCHULENBURG SECONDARY",71," ","N","N","N","N","N","N","N","N","FAYETTE","075",33,7.9,419,394,0,0,199,50.5,11,2.8,40,10.2,"Met Standard",.,"SCHULENBURG ISD","075903","12","06","06 - 12","B"
"075903102"," ","SCHULENBURG EL",70," ","N","N","N","N","N","N","N","N","FAYETTE","075",50,17.4,287,359,0,0,249,69.4,55,15.3,50,13.9,"Met Standard",.,"SCHULENBURG ISD","075903","05","EE","EE - 05","E"
"075906001"," ","FAYETTEVILLE SCHOOLS",87," ","N","N","N","N","N","N","N","N","FAYETTE","075",18,7.9,229,257,0,0,73,28.4,15,5.8,18,7,"Met Standard",.,"FAYETTEVILLE ISD","075906","12","PK","PK - 12","B"
"075908001"," ","ROUND TOP-CARMINE H S",85," ","N","N","N","N","N","N","N","N","FAYETTE","075",10,7.9,127,110,0,0,34,30.9,2,1.8,13,11.8,"Met Standard",.,"ROUND TOP-CARMINE ISD","075908","12","07","07 - 12","S"
"075908101"," ","ROUND TOP-CARMINE EL",81," ","N","N","N","N","N","N","N","N","FAYETTE","075",3,2.4,127,156,0,0,79,50.6,21,13.5,9,5.8,"Met Standard",.,"ROUND TOP-CARMINE ISD","075908","06","PK","PK - 06","E"
"076903001"," ","ROBY H S",97," ","N","N","N","N","N","N","N","N","FISHER","076",3,4,75,82,0,0,35,42.7,3,3.7,5,6.1,"Met Standard",.,"ROBY CISD","076903","12","09","09 - 12","S"
"076903101"," ","ROBY EL",69," ","N","N","N","N","N","N","N","N","FISHER","076",39,19.5,200,220,.,0,110,50,5,2.3,16,7.3,"Met Standard",.,"ROBY CISD","076903","08","EE","EE - 08","E"
"076904001"," ","ROTAN H S",83," ","N","N","N","N","N","N","N","N","FISHER","076",19,15,127,128,0,0,63,49.2,6,4.7,11,8.6,"Met Standard",.,"ROTAN ISD","076904","12","06","06 - 12","B"
"076904101"," ","ROTAN EL",82," ","N","N","N","N","N","N","N","N","FISHER","076",23,24,96,130,.,0,84,64.6,3,2.3,12,9.2,"Met Standard",.,"ROTAN ISD","076904","05","EE","EE - 05","E"
"077901001"," ","FLOYDADA H S",87," ","N","N","N","N","N","N","N","N","FLOYD","077",52,22.5,231,173,0,0,113,65.3,9,5.2,21,12.1,"Met Standard",.,"FLOYDADA ISD","077901","12","09","09 - 12","S"
"077901003"," ","P A C",.,"RESIDENTIAL FACILITY","N","Y","N","N","N","N","N","Y","FLOYD","077",28,96.6,29,8,0,0,8,100,0,0,2,25,"Not Rated",.,"FLOYDADA ISD","077901","10","05","05 - 10","B"
"077901004"," ","FLOYDADA ISD DAEP",.," ","N","N","N","Y","N","N","N","N","FLOYD","077",35,100,35,6,0,0,5,83.3,0,0,1,16.7,"Not Rated",.,"FLOYDADA ISD","077901","11","09","09 - 11","S"
"077901041"," ","FLOYDADA J H",90," ","N","N","N","N","N","N","N","N","FLOYD","077",24,18.6,129,112,.,0,82,73.2,6,5.4,10,8.9,"Met Standard",.,"FLOYDADA ISD","077901","08","07","07 - 08","M"
"077901101"," ","A B DUNCAN EL",58," ","N","N","N","N","N","N","N","N","FLOYD","077",86,21.4,402,460,0,0,366,79.6,54,11.7,34,7.4,"Improvement Required",1,"FLOYDADA ISD","077901","06","EE","EE - 06","E"
"077902001"," ","LOCKNEY H S",78," ","N","N","N","N","N","N","N","N","FLOYD","077",18,13.5,133,139,0,0,96,69.1,7,5,16,11.5,"Met Standard",.,"LOCKNEY ISD","077902","12","09","09 - 12","S"
"077902003"," ","LOCKNEY DAEP",.," ","N","N","N","Y","N","N","N","N","FLOYD","077",2,100,2,1,0,0,1,100,0,0,0,0,"Not Rated",.,"LOCKNEY ISD","077902","12","12","12 - 12","S"
"077902041"," ","LOCKNEY J H",63," ","N","N","N","N","N","N","N","N","FLOYD","077",14,12.3,114,103,0,0,83,80.6,4,3.9,10,9.7,"Met Standard",.,"LOCKNEY ISD","077902","08","06","06 - 08","M"
"077902101"," ","LOCKNEY EL",64," ","N","N","N","N","N","N","N","N","FLOYD","077",18,9.3,193,216,0,0,182,84.3,13,6,16,7.4,"Met Standard",.,"LOCKNEY ISD","077902","05","PK","PK - 05","E"
"078901001"," ","CROWELL SCHOOL",80," ","N","N","N","N","N","N","N","N","FOARD","078",34,17.3,196,214,0,0,160,74.8,2,0.9,36,16.8,"Met Standard",.,"CROWELL ISD","078901","12","PK","PK - 12","B"
"079901001"," ","LAMAR CONS H S",74," ","N","N","N","N","N","N","N","N","FORT BEND","079",312,17.4,1791,1692,.,0,893,52.8,155,9.2,194,11.5,"Met Standard",.,"LAMAR CISD","079901","12","09","09 - 12","S"
"079901002"," ","B F TERRY H S",79," ","N","N","N","N","N","N","N","N","FORT BEND","079",283,13.4,2117,2082,.,0,1233,59.2,167,8,228,11,"Met Standard",.,"LAMAR CISD","079901","12","09","09 - 12","S"
"079901003"," ","FOSTER H S",91," ","N","N","N","N","N","N","N","N","FORT BEND","079",231,10.5,2207,2053,.,0,511,24.9,70,3.4,146,7.1,"Met Standard",.,"LAMAR CISD","079901","12","09","09 - 12","S"
"079901004"," ","ALTERNATIVE LEARNING CENTER",.," ","N","N","N","Y","N","N","N","N","FORT BEND","079",256,100,256,40,.,0,25,62.5,3,7.5,5,12.5,"Not Rated",.,"LAMAR CISD","079901","12","06","06 - 12","B"
"079901008"," ","FORT BEND CO ALTER",.," ","N","N","N","N","N","Y","N","N","FORT BEND","079",20,95.2,21,9,.,0,8,88.9,1,11.1,2,22.2,"Not Rated",.,"LAMAR CISD","079901","12","07","07 - 12","S"
"079901009"," ","GEORGE RANCH H S",91," ","N","N","N","N","N","N","N","N","FORT BEND","079",210,7.9,2661,2640,.,0,579,21.9,41,1.6,163,6.2,"Met Standard",.,"LAMAR CISD","079901","12","09","09 - 12","S"
"079901010"," ","FULSHEAR H S",90," ","N","N","N","N","N","N","N","N","FORT BEND","079",67,15.4,434,733,.,0,130,17.7,27,3.7,55,7.5,"Met Standard",.,"LAMAR CISD","079901","11","09","09 - 11","S"
"079901041"," ","LAMAR J H",87," ","N","N","N","N","N","N","N","N","FORT BEND","079",143,14.8,963,848,.,0,523,61.7,109,12.9,99,11.7,"Met Standard",.,"LAMAR CISD","079901","08","07","07 - 08","M"
"079901042"," ","GEORGE J H",71," ","N","N","N","N","N","N","N","N","FORT BEND","079",156,13.7,1135,1066,.,0,700,65.7,137,12.9,118,11.1,"Met Standard",.,"LAMAR CISD","079901","08","07","07 - 08","M"
"079901043"," ","BRISCOE J H",92," ","N","N","N","N","N","N","N","N","FORT BEND","079",116,12.1,962,889,.,0,255,28.7,50,5.6,66,7.4,"Met Standard",.,"LAMAR CISD","079901","08","07","07 - 08","M"
"079901044"," ","READING J H",92," ","N","N","N","N","N","N","N","N","FORT BEND","079",97,7.3,1322,1299,.,0,282,21.7,29,2.2,80,6.2,"Met Standard",.,"LAMAR CISD","079901","08","07","07 - 08","M"
"079901045"," ","DEAN LEAMAN J H SCHOOL",90," ","N","N","N","N","N","N","N","N","FORT BEND","079",77,9.7,796,950,.,0,155,16.3,38,4,50,5.3,"Met Standard",.,"LAMAR CISD","079901","08","06","06 - 08","M"
"079901101"," ","BEASLEY EL",88," ","N","N","N","N","N","N","N","N","FORT BEND","079",48,16.5,291,395,.,0,330,83.5,169,42.8,38,9.6,"Met Standard",.,"LAMAR CISD","079901","05","PK","PK - 05","E"
"079901102"," ","BOWIE EL",73," ","N","N","N","N","N","N","N","N","FORT BEND","079",99,16.5,600,607,.,0,477,78.6,227,37.4,79,13,"Met Standard",.,"LAMAR CISD","079901","05","KG","KG - 05","E"
"079901103"," ","NAVARRO MIDDLE",79," ","N","N","N","N","N","N","N","N","FORT BEND","079",81,14.6,554,513,.,0,351,68.4,79,15.4,58,11.3,"Met Standard",.,"LAMAR CISD","079901","06","06","06 - 06","M"
"079901105"," ","JANE LONG EL",92," ","N","N","N","N","N","N","N","N","FORT BEND","079",138,23.4,590,586,.,0,475,81.1,149,25.4,83,14.2,"Met Standard",.,"LAMAR CISD","079901","05","EE","EE - 05","E"
"079901106"," ","J J WESSENDORFF MIDDLE",77," ","N","N","N","N","N","N","N","N","FORT BEND","079",74,16.9,439,404,.,0,260,64.4,41,10.1,47,11.6,"Met Standard",.,"LAMAR CISD","079901","06","06","06 - 06","M"
"079901107"," ","SMITH EL",84," ","N","N","N","N","N","N","N","N","FORT BEND","079",94,22.4,419,418,.,0,357,85.4,145,34.7,50,12,"Met Standard",.,"LAMAR CISD","079901","05","EE","EE - 05","E"
"079901108"," ","TRAVIS EL",73," ","N","N","N","N","N","N","N","N","FORT BEND","079",121,20.7,585,535,.,0,432,80.7,141,26.4,58,10.8,"Met Standard",.,"LAMAR CISD","079901","05","KG","KG - 05","E"
"079901109"," ","TAYLOR RAY EL",90," ","N","N","N","N","N","N","N","N","FORT BEND","079",87,15,579,631,.,0,546,86.5,212,33.6,57,9,"Met Standard",.,"LAMAR CISD","079901","05","EE","EE - 05","E"
"079901110"," ","HUGGINS EL",86," ","N","N","N","N","N","N","N","N","FORT BEND","079",95,11.9,796,676,.,0,135,20,31,4.6,52,7.7,"Met Standard",.,"LAMAR CISD","079901","05","PK","PK - 05","E"
"079901111"," ","MANFORD WILLIAMS EL",91," ","N","N","N","N","N","N","N","N","FORT BEND","079",60,7.5,804,909,.,0,255,28.1,137,15.1,61,6.7,"Met Standard",.,"LAMAR CISD","079901","05","PK","PK - 05","E"
"079901112"," ","MEYER EL",78," ","N","N","N","N","N","N","N","N","FORT BEND","079",125,20.4,613,788,.,0,563,71.4,134,17,71,9,"Met Standard",.,"LAMAR CISD","079901","05","PK","PK - 05","E"
"079901114"," ","STEPHEN F AUSTIN EL",94," ","N","N","N","N","N","N","N","N","FORT BEND","079",56,10.4,540,598,.,0,161,26.9,12,2,51,8.5,"Met Standard",.,"LAMAR CISD","079901","05","EE","EE - 05","E"
"079901115"," ","SUSANNA DICKINSON EL",96," ","N","N","N","N","N","N","N","N","FORT BEND","079",28,5.8,482,540,.,0,23,4.3,25,4.6,31,5.7,"Met Standard",.,"LAMAR CISD","079901","05","KG","KG - 05","E"
"079901116"," ","T L PINK EL",69," ","N","N","N","N","N","N","N","N","FORT BEND","079",106,18.2,583,575,.,0,521,90.6,240,41.7,65,11.3,"Met Standard",.,"LAMAR CISD","079901","05","KG","KG - 05","E"
"079901117"," ","JUAN SEGUIN EARLY CHILDHOOD CENTER",90," ","N","N","N","N","Y","N","N","N","FORT BEND","079",.,.,.,311,.,0,299,96.1,130,41.8,4,1.3,"Met Standard",.,"LAMAR CISD","079901","PK","PK","PK - PK","E"
"079901118"," ","JACKSON EL",94," ","N","N","N","N","N","N","N","N","FORT BEND","079",77,19.7,391,372,.,0,327,87.9,161,43.3,58,15.6,"Met Standard",.,"LAMAR CISD","079901","05","EE","EE - 05","E"
"079901119"," ","BESS CAMPBELL EL",97," ","N","N","N","N","N","N","N","N","FORT BEND","079",24,4.6,520,602,.,0,32,5.3,19,3.2,41,6.8,"Met Standard",.,"LAMAR CISD","079901","05","EE","EE - 05","E"
"079901120"," ","FROST EL",96," ","N","N","N","N","N","N","N","N","FORT BEND","079",39,8.8,444,559,.,0,63,11.3,20,3.6,48,8.6,"Met Standard",.,"LAMAR CISD","079901","05","EE","EE - 05","E"
"079901121"," ","IRMA DRU HUTCHISON EL",83," ","N","N","N","N","N","N","N","N","FORT BEND","079",103,17.3,595,663,.,0,234,35.3,124,18.7,45,6.8,"Met Standard",.,"LAMAR CISD","079901","05","PK","PK - 05","E"
"079901122"," ","WILLIAM VELASQUEZ",82," ","N","N","N","N","N","N","N","N","FORT BEND","079",75,13.2,567,651,.,0,315,48.4,57,8.8,83,12.7,"Met Standard",.,"LAMAR CISD","079901","05","EE","EE - 05","E"
"079901123"," ","H F MCNEILL EL",91," ","N","N","N","N","N","N","N","N","FORT BEND","079",78,11.1,703,867,.,0,245,28.3,309,35.6,62,7.2,"Met Standard",.,"LAMAR CISD","079901","05","PK","PK - 05","E"
"079901124"," ","HENRY WERTHEIMER MIDDLE",86," ","N","N","N","N","N","N","N","N","FORT BEND","079",36,7.5,478,427,.,0,119,27.9,54,12.6,35,8.2,"Met Standard",.,"LAMAR CISD","079901","06","06","06 - 06","M"
"079901125"," ","CORA THOMAS EL",89," ","N","N","N","N","N","N","N","N","FORT BEND","079",86,11.9,725,863,.,0,393,45.5,136,15.8,69,8,"Met Standard",.,"LAMAR CISD","079901","05","PK","PK - 05","E"
"079901126"," ","JOE HUBENAK EL",95," ","N","N","N","N","N","N","N","N","FORT BEND","079",68,10.9,623,841,.,0,174,20.7,159,18.9,59,7,"Met Standard",.,"LAMAR CISD","079901","05","EE","EE - 05","E"
"079901127"," ","JUDGE JAMES C ADOLPHUS EL",90," ","N","N","N","N","N","N","N","N","FORT BEND","079",81,12.5,649,783,.,0,108,13.8,68,8.7,57,7.3,"Met Standard",.,"LAMAR CISD","079901","05","EE","EE - 05","E"
"079901133"," ","JUVENILE DETENT CTR",.,"RESIDENTIAL FACILITY","N","Y","N","N","N","N","N","Y","FORT BEND","079",306,99.4,308,36,.,0,7,19.4,3,8.3,9,25,"Not Rated",.,"LAMAR CISD","079901","12","07","07 - 12","S"
"079901138"," ","POLLY RYON MIDDLE",86," ","N","N","N","N","N","N","N","N","FORT BEND","079",51,7.2,704,679,.,0,179,26.4,26,3.8,42,6.2,"Met Standard",.,"LAMAR CISD","079901","06","06","06 - 06","M"
"079901139"," ","JOHN ARREDONDO EL",75," ","N","N","N","N","N","N","N","N","FORT BEND","079",115,18.8,612,816,.,0,377,46.2,152,18.6,84,10.3,"Met Standard",.,"LAMAR CISD","079901","05","EE","EE - 05","E"
"079901140"," ","BENTLEY EL",88," ","N","N","N","N","N","N","N","N","FORT BEND","079",59,12.5,471,647,.,0,112,17.3,90,13.9,72,11.1,"Met Standard",.,"LAMAR CISD","079901","05","EE","EE - 05","E"
"079901141"," ","KATHLEEN JOERGER LINDSEY EL",87," ","N","N","N","N","N","N","Y","N","FORT BEND","079",.,.,.,458,.,0,67,14.6,76,16.6,30,6.6,"Met Standard",.,"LAMAR CISD","079901","05","EE","EE - 05","E"
"079906001"," ","NEEDVILLE H S",93," ","N","N","N","N","N","N","N","N","FORT BEND","079",78,7.4,1057,1044,0,0,336,32.2,26,2.5,79,7.6,"Met Standard",.,"NEEDVILLE ISD","079906","12","09","09 - 12","S"
"079906041"," ","NEEDVILLE MIDDLE",84," ","N","N","N","N","N","N","N","N","FORT BEND","079",26,5.9,443,473,.,0,212,44.8,24,5.1,54,11.4,"Met Standard",.,"NEEDVILLE ISD","079906","06","05","05 - 06","M"
"079906042"," ","NEEDVILLE J H",79," ","N","N","N","N","N","N","N","N","FORT BEND","079",31,5.9,526,456,.,0,177,38.8,20,4.4,47,10.3,"Met Standard",.,"NEEDVILLE ISD","079906","08","07","07 - 08","M"
"079906102"," ","NEEDVILLE EL",79," ","N","N","N","N","N","N","N","N","FORT BEND","079",64,6.5,982,1249,.,0,507,40.6,217,17.4,147,11.8,"Met Standard",.,"NEEDVILLE ISD","079906","04","EE","EE - 04","E"
"079907001"," ","DULLES H S",91," ","N","N","N","N","N","N","N","N","FORT BEND","079",213,8.7,2462,2484,.,0,669,26.9,117,4.7,169,6.8,"Met Standard",.,"FORT BEND ISD","079907","12","09","09 - 12","S"
"079907002"," ","WILLOWRIDGE H S",65," ","N","N","N","N","N","N","N","N","FORT BEND","079",287,19.6,1464,1313,.,0,881,67.1,169,12.9,128,9.7,"Met Standard",.,"FORT BEND ISD","079907","12","09","09 - 12","S"
"079907004"," ","CLEMENTS H S",97," ","N","N","N","N","N","N","N","N","FORT BEND","079",113,4.4,2560,2549,.,0,241,9.5,134,5.3,128,5,"Met Standard",.,"FORT BEND ISD","079907","12","09","09 - 12","S"
"079907005"," ","KEMPNER H S",88," ","N","N","N","N","N","N","N","N","FORT BEND","079",241,9.9,2425,2249,.,0,907,40.3,204,9.1,122,5.4,"Met Standard",.,"FORT BEND ISD","079907","12","09","09 - 12","S"
"079907006"," ","LAWRENCE E ELKINS H S",89," ","N","N","N","N","N","N","N","N","FORT BEND","079",196,8.5,2293,2302,.,0,567,24.6,63,2.7,187,8.1,"Met Standard",.,"FORT BEND ISD","079907","12","09","09 - 12","S"
"079907007"," ","STEPHEN F AUSTIN H S",92," ","N","N","N","N","N","N","N","N","FORT BEND","079",169,7.2,2340,2274,.,0,590,25.9,148,6.5,114,5,"Met Standard",.,"FORT BEND ISD","079907","12","09","09 - 12","S"
"079907008"," ","HIGHTOWER H S",75," ","N","N","N","N","N","N","N","N","FORT BEND","079",284,12.6,2248,2039,.,0,1038,50.9,89,4.4,159,7.8,"Met Standard",.,"FORT BEND ISD","079907","12","09","09 - 12","S"
"079907010"," ","FORT BEND CO ALTER",.," ","N","N","N","N","N","Y","N","N","FORT BEND","079",30,83.3,36,14,.,0,6,42.9,0,0,7,50,"Not Rated",.,"FORT BEND ISD","079907","12","07","07 - 12","S"
"079907011"," ","GEORGE BUSH H S",78," ","N","N","N","N","N","N","N","N","FORT BEND","079",321,13,2467,2418,.,0,1353,56,225,9.3,174,7.2,"Met Standard",.,"FORT BEND ISD","079907","12","09","09 - 12","S"
"079907012"," ","THURGOOD MARSHALL H S",67," ","N","N","N","N","N","N","N","N","FORT BEND","079",289,21.1,1370,1231,.,0,731,59.4,106,8.6,147,11.9,"Met Standard",.,"FORT BEND ISD","079907","12","09","09 - 12","S"
"079907013"," ","WILLIAM B TRAVIS H S",89," ","N","N","N","N","N","N","N","N","FORT BEND","079",256,9.4,2709,2615,.,0,656,25.1,82,3.1,174,6.7,"Met Standard",.,"FORT BEND ISD","079907","12","09","09 - 12","S"
"079907016"," ","RIDGE POINT H S",89," ","N","N","N","N","N","N","N","N","FORT BEND","079",177,6.9,2578,2707,.,0,505,18.7,136,5,142,5.2,"Met Standard",.,"FORT BEND ISD","079907","12","09","09 - 12","S"
"079907038"," ","FERNDELL HENRY CENTER FOR LEARNING",.," ","N","N","N","Y","N","N","N","N","FORT BEND","079",658,100,658,67,.,0,46,68.7,8,11.9,8,11.9,"Not Rated",.,"FORT BEND ISD","079907","12","06","06 - 12","B"
"079907041"," ","DULLES MIDDLE",88," ","N","N","N","N","N","N","N","N","FORT BEND","079",155,9.5,1627,1512,.,0,538,35.6,132,8.7,134,8.9,"Met Standard",.,"FORT BEND ISD","079907","08","06","06 - 08","M"
"079907042"," ","MISSOURI CITY MIDDLE",66," ","N","N","N","N","N","N","N","N","FORT BEND","079",191,17.1,1119,998,.,0,749,75.1,109,10.9,127,12.7,"Met Standard",.,"FORT BEND ISD","079907","08","06","06 - 08","M"
"079907043"," ","SUGAR LAND MIDDLE",85," ","N","N","N","N","N","N","N","N","FORT BEND","079",137,10.2,1337,1243,.,0,556,44.7,177,14.2,112,9,"Met Standard",.,"FORT BEND ISD","079907","08","06","06 - 08","M"
"079907044"," ","QUAIL VALLEY MIDDLE",89," ","N","N","N","N","N","N","N","N","FORT BEND","079",105,8.2,1281,1179,.,0,359,30.4,28,2.4,73,6.2,"Met Standard",.,"FORT BEND ISD","079907","08","06","06 - 08","M"
"079907045"," ","FIRST COLONY MIDDLE",90," ","N","N","N","N","N","N","N","N","FORT BEND","079",93,7.2,1299,1275,.,0,208,16.3,76,6,102,8,"Met Standard",.,"FORT BEND ISD","079907","08","06","06 - 08","M"
"079907046"," ","CHRISTA MCAULIFFE MIDDLE",58," ","N","N","N","N","N","N","N","N","FORT BEND","079",225,19.9,1133,969,.,0,756,78,217,22.4,105,10.8,"Not Rated: Harvey Provision",.,"FORT BEND ISD","079907","08","06","06 - 08","M"
"079907047"," ","HODGES BEND MIDDLE",75," ","N","N","N","N","N","N","N","N","FORT BEND","079",152,12.7,1201,1031,.,0,707,68.6,164,15.9,112,10.9,"Met Standard",.,"FORT BEND ISD","079907","08","06","06 - 08","M"
"079907048"," ","LAKE OLYMPIA MIDDLE",69," ","N","N","N","N","N","N","N","N","FORT BEND","079",194,15,1295,1233,.,0,673,54.6,169,13.7,132,10.7,"Met Standard",.,"FORT BEND ISD","079907","08","06","06 - 08","M"
"079907049"," ","MACARIO GARCIA MIDDLE",93," ","N","N","N","N","N","N","N","N","FORT BEND","079",98,9.2,1062,1156,.,0,397,34.3,102,8.8,90,7.8,"Met Standard",.,"FORT BEND ISD","079907","08","06","06 - 08","M"
"079907050"," ","SARTARTIA MIDDLE",93," ","N","N","N","N","N","N","N","N","FORT BEND","079",53,4,1329,1295,.,0,131,10.1,75,5.8,75,5.8,"Met Standard",.,"FORT BEND ISD","079907","08","06","06 - 08","M"
"079907051"," ","FORT SETTLEMENT MIDDLE",97," ","N","N","N","N","N","N","N","N","FORT BEND","079",48,3.4,1402,1429,.,0,125,8.7,61,4.3,57,4,"Met Standard",.,"FORT BEND ISD","079907","08","06","06 - 08","M"
"079907052"," ","BILLY BAINES MIDDLE",87," ","N","N","N","N","N","N","N","N","FORT BEND","079",86,4.7,1827,1812,.,0,404,22.3,158,8.7,123,6.8,"Met Standard",.,"FORT BEND ISD","079907","08","06","06 - 08","M"
"079907053"," ","DAVID CROCKETT MIDDLE",86," ","N","N","N","N","N","N","N","N","FORT BEND","079",144,13.2,1090,1003,.,0,583,58.1,176,17.5,84,8.4,"Met Standard",.,"FORT BEND ISD","079907","08","06","06 - 08","M"
"079907054"," ","JAMES BOWIE MIDDLE",93," ","N","N","N","N","N","N","N","N","FORT BEND","079",104,7.4,1396,1283,.,0,318,24.8,58,4.5,106,8.3,"Met Standard",.,"FORT BEND ISD","079907","08","06","06 - 08","M"
