CAMPUS,CPETBILC,CPETBILP,CPETGIFC,CPETGIFP,CPETSPEC,CPETSPEP,CPETVOCC,CPETVOCP
"015907186",0,0,0,0,6,50,0,0
"015907195",6,6.7,0,0,27,30,0,0
"015907201",0,0,0,0,0,0,0,0
"015907202",0,0,0,0,2,5.6,0,0
"015907210",9,1.6,44,7.9,59,10.5,0,0
"015907239",33,12,0,0,4,1.4,0,0
"015907240",100,21.5,0,0,30,6.4,0,0
"015907241",91,23.1,0,0,35,8.9,0,0
"015907242",54,20.5,0,0,27,10.2,0,0
"015907244",45,18.7,0,0,32,13.3,0,0
"015907245",37,17.5,0,0,23,10.9,0,0
"015907246",27,23.9,0,0,7,6.2,0,0
"015908001",245,9.4,211,8.1,204,7.8,2337,89.3
"015908037",0,0,0,0,1,100,0,0
"015908041",97,15.5,65,10.4,62,9.9,101,16.1
"015908042",111,19.6,49,8.7,55,9.7,95,16.8
"015908044",143,19.7,58,8,68,9.4,130,17.9
"015908104",132,25.1,29,5.5,70,13.3,0,0
"015908105",1,0.3,13,3.6,40,11,0,0
"015908106",0,0,24,4.8,53,10.6,0,0
"015908107",235,45.9,31,6.1,59,11.5,0,0
"015908108",0,0,17,3.5,30,6.1,0,0
"015908109",261,53.4,28,5.7,41,8.4,0,0
"015908110",2,0.5,16,3.9,101,24.6,0,0
"015908112",0,0,6,1.3,64,13.9,0,0
"015908113",262,40.6,43,6.7,77,11.9,0,0
"015909001",69,6.4,81,7.5,119,11,1021,94.6
"015909006",3,2.3,10,7.8,0,0,0,0
"015909041",54,8.1,42,6.3,79,11.8,327,49
"015909101",148,22,26,3.9,55,8.2,0,0
"015909103",100,25.1,0,0,29,7.3,0,0
"015909104",120,20,6,1,53,8.8,0,0
"015909105",124,20.4,44,7.2,56,9.2,0,0
"015910001",385,14.9,353,13.6,239,9.2,1463,56.5
"015910002",216,9.1,150,6.4,263,11.1,1336,56.6
"015910003",175,6.2,209,7.5,264,9.4,1543,55
"015910004",329,11.9,178,6.4,284,10.2,1752,63.2
"015910005",132,4,120,3.7,294,9,2194,67
"015910007",105,3,355,10.2,216,6.2,2045,58.8
"015910008",3,2.8,2,1.8,1,0.9,37,33.9
"015910009",3,0.6,72,14.6,11,2.2,320,64.8
"015910012",9,9.5,0,0,19,20,51,53.7
"015910014",77,2.4,258,8.2,207,6.6,1988,63.1
"015910022",0,0,0,0,3,17.6,3,17.6
"015910041",197,20.1,77,7.8,104,10.6,206,21
"015910042",281,30.2,53,5.7,133,14.3,179,19.2
"015910043",192,19.8,106,11,109,11.3,218,22.5
"015910044",382,29.3,107,8.2,131,10,240,18.4
"015910045",142,19.7,45,6.2,104,14.4,52,7.2
"015910046",126,11.6,99,9.1,106,9.8,241,22.3
"015910047",84,10.1,38,4.6,108,13,144,17.3
"015910048",228,18,123,9.7,115,9.1,238,18.8
"015910049",51,6.8,52,6.9,100,13.2,156,20.7
"015910050",84,7.4,162,14.3,91,8,200,17.7
"015910053",5,10.4,0,0,11,22.9,9,18.8
"015910054",0,0,0,0,0,0,1,50
"015910056",73,6.2,135,11.4,92,7.8,271,22.9
"015910057",152,11.9,195,15.3,93,7.3,259,20.3
"015910058",62,5.8,68,6.4,129,12.1,262,24.5
"015910059",62,5.6,135,12.1,106,9.5,126,11.3
"015910101",18,3.8,31,6.6,47,10,0,0
"015910102",339,39.5,59,6.9,52,6.1,0,0
"015910103",361,54.1,30,4.5,74,11.1,0,0
"015910104",18,5.1,13,3.7,47,13.2,0,0
"015910105",312,49.9,20,3.2,49,7.8,0,0
"015910106",45,7.8,15,2.6,79,13.6,0,0
"015910107",353,45.6,25,3.2,74,9.6,0,0
"015910108",343,41.9,13,1.6,110,13.4,0,0
"015910109",10,2.3,30,6.8,48,10.9,0,0
"015910110",83,20.3,20,4.9,55,13.5,0,0
"015910111",287,47.1,31,5.1,33,5.4,0,0
"015910112",295,49.5,18,3,72,12.1,0,0
"015910113",41,8.4,12,2.5,66,13.5,0,0
"015910114",397,61.2,19,2.9,68,10.5,0,0
"015910115",37,10.6,8,2.3,33,9.5,0,0
"015910116",27,8.7,4,1.3,45,14.5,0,0
"015910117",27,4.4,11,1.8,77,12.5,0,0
"015910118",46,7.9,17,2.9,60,10.4,0,0
"015910119",14,3.9,4,1.1,44,12.1,0,0
"015910120",354,71.8,22,4.5,41,8.3,0,0
"015910121",240,37.8,35,5.5,53,8.3,0,0
"015910122",23,4.7,8,1.6,70,14.4,0,0
"015910123",7,1.2,47,8.3,57,10.1,0,0
"015910124",23,3.7,18,2.9,65,10.4,0,0
"015910125",294,36,12,1.5,88,10.8,0,0
"015910126",31,4.5,28,4,86,12.4,0,0
"015910127",40,6,18,2.7,69,10.3,0,0
"015910128",17,4.4,28,7.2,65,16.7,0,0
"015910129",32,4.9,40,6.2,58,8.9,0,0
"015910130",41,5.9,21,3,75,10.8,0,0
"015910131",31,6.8,36,7.9,65,14.2,0,0
"015910133",380,45.6,60,7.2,65,7.8,0,0
"015910134",15,2.5,53,9,72,12.2,0,0
"015910135",20,3,45,6.7,74,11,0,0
"015910136",39,5.7,61,8.8,77,11.2,0,0
"015910137",45,6.9,26,4,85,13,0,0
"015910138",50,8.1,32,5.2,68,11,0,0
"015910139",477,56.6,45,5.3,74,8.8,0,0
"015910140",76,12.3,52,8.4,75,12.2,0,0
"015910141",411,41.8,29,3,90,9.2,0,0
"015910142",49,4.7,69,6.6,112,10.7,0,0
"015910143",17,2.8,48,8,59,9.9,0,0
"015910144",59,8.6,52,7.6,73,10.6,0,0
"015910145",43,4.7,56,6.2,104,11.4,0,0
"015910146",73,14.6,52,10.4,34,6.8,0,0
"015910147",374,45.8,74,9.1,50,6.1,0,0
"015910160",0,0,0,0,1,12.5,0,0
"015910312",41,17.1,0,0,1,0.4,0,0
"015911001",226,7.3,237,7.6,349,11.3,2433,78.5
"015911003",0,0,2,7.1,5,17.9,5,17.9
"015911004",0,0,0,0,0,0,1,25
"015911005",5,9.1,1,1.8,16,29.1,0,0
"015911006",0,0,0,0,0,0,0,0
"015911042",135,18.9,29,4.1,72,10.1,0,0
"015911043",215,17.5,101,8.2,123,10,0,0
"015911044",203,17,72,6,137,11.5,0,0
"015911102",113,24.7,15,3.3,55,12,0,0
"015911103",120,21.9,10,1.8,58,10.6,0,0
"015911104",136,26.9,11,2.2,47,9.3,0,0
"015911105",21,18.8,0,0,24,21.4,0,0
"015911106",168,34.3,19,3.9,60,12.2,0,0
"015911108",172,22.2,18,2.3,72,9.3,0,0
"015911109",7,9.6,0,0,0,0,0,0
"015911110",101,13.6,29,3.9,87,11.7,0,0
"015912001",123,6.1,216,10.7,251,12.5,1490,73.9
"015912005",212,11.4,120,6.4,236,12.6,1290,69.1
"015912006",10,7.2,43,31.2,11,8,138,100
"015912041",93,12.6,139,18.8,107,14.5,0,0
"015912042",165,22.1,78,10.5,115,15.4,0,0
"015912044",75,8.3,119,13.2,118,13.1,0,0
"015912045",119,13.7,103,11.8,108,12.4,0,0
"015912101",152,24.2,78,12.4,77,12.3,0,0
"015912102",109,17.8,98,16,59,9.6,0,0
"015912103",172,29.2,37,6.3,77,13.1,0,0
"015912104",193,40,43,8.9,59,12.2,0,0
"015912105",201,34.1,64,10.9,51,8.7,0,0
"015912106",194,36.9,32,6.1,51,9.7,0,0
"015912107",135,20.7,45,6.9,69,10.6,0,0
"015912108",189,27.4,78,11.3,79,11.4,0,0
"015912109",9,1.5,66,11.1,80,13.4,0,0
"015912110",13,2.7,24,5,57,11.8,0,0
"015912111",141,23.2,57,9.4,99,16.3,0,0
"015913001",4,1,50,12.3,49,12,179,44
"015913003",0,0,0,0,0,0,0,0
"015913101",14,2.1,49,7.4,86,13,0,0
"015914001",10,1.4,68,9.5,87,12.1,342,47.7
"015914101",25,2.9,45,5.2,102,11.7,0,0
"015915001",176,6.3,216,7.7,332,11.8,1720,61.1
"015915002",198,6.8,373,12.9,345,11.9,1942,67.1
"015915003",150,6,180,7.1,291,11.6,1671,66.4
"015915004",0,0,0,0,38,86.4,17,38.6
"015915005",183,6.4,284,10,289,10.1,1710,60
"015915006",0,0,266,30.9,6,0.7,862,100
"015915007",95,3.8,281,11.4,226,9.1,1528,61.8
"015915008",5,3.5,2,1.4,24,16.9,77,54.2
"015915011",1,1.3,4,5.3,2,2.7,14,18.7
"015915013",0,0,0,0,225,100,12,5.3
"015915016",57,1.8,395,12.1,297,9.1,2086,64.1
"015915019",105,3.4,362,11.8,293,9.5,2133,69.3
"015915022",97,3.4,231,8.1,338,11.9,1759,62
"015915023",103,3.7,364,13.1,222,8,1606,57.9
"015915024",63,2.4,204,7.9,279,10.8,1765,68.2
"015915025",61,2.7,173,7.6,214,9.3,1551,67.7
"015915035",0,0,0,0,5,45.5,5,45.5
"015915039",2,10.5,2,10.5,0,0,2,10.5
"015915041",108,10.2,86,8.1,169,15.9,127,12
"015915042",97,9.9,88,9,170,17.3,188,19.2
"015915043",240,20.8,92,8,139,12,201,17.4
"015915044",172,17.2,81,8.1,149,14.9,171,17.1
"015915045",117,12.6,94,10.2,122,13.2,302,32.6
"015915046",77,6.9,75,6.7,152,13.6,219,19.6
"015915047",42,3.4,124,10.1,165,13.4,353,28.6
"015915048",153,15.6,59,6,120,12.3,221,22.6
"015915049",73,7.9,70,7.6,134,14.5,157,17
"015915050",165,14.4,142,12.4,140,12.2,198,17.3
"015915051",79,6.2,135,10.7,168,13.3,214,16.9
"015915052",46,4.8,120,12.6,112,11.8,211,22.2
"015915053",89,6.6,135,10.1,158,11.8,313,23.3
"015915054",32,2.2,125,8.7,196,13.6,256,17.7
"015915055",37,2.5,127,8.6,181,12.3,313,21.2
"015915056",83,6.1,107,7.9,160,11.8,285,21
"015915057",42,2.8,251,16.9,136,9.2,280,18.9
"015915058",44,3.1,158,11.3,140,10,266,19
"015915059",39,2.6,146,9.6,133,8.8,349,23
"015915060",17,1.7,114,11.2,125,12.3,212,20.8
"015915062",5,8.9,0,0,9,16.1,0,0
"015915101",156,26.7,40,6.8,50,8.5,0,0
"015915102",93,17.1,20,3.7,78,14.4,0,0
"015915103",269,38.4,16,2.3,67,9.6,0,0
"015915104",0,0,36,8.6,42,10,0,0
"015915105",93,19.3,28,5.8,75,15.5,0,0
"015915106",152,26.4,22,3.8,81,14.1,0,0
"015915107",231,33.1,24,3.4,90,12.9,0,0
"015915108",229,39.3,30,5.1,76,13,0,0
"015915109",0,0,30,4.8,86,13.7,0,0
"015915111",1,0.2,23,4.1,73,13,0,0
"015915112",0,0,25,5.3,67,14.2,0,0
"015915113",0,0,17,4.5,55,14.4,0,0
"015915114",159,31.7,18,3.6,68,13.5,0,0
"015915115",237,38,20,3.2,64,10.3,0,0
"015915116",333,48.4,28,4.1,89,12.9,0,0
"015915117",0,0,15,2.9,64,12.5,0,0
"015915118",0,0,41,6.6,94,15.1,0,0
"015915119",224,32.2,52,7.5,88,12.7,0,0
"015915122",157,29.5,13,2.4,58,10.9,0,0
"015915123",13,2.7,22,4.6,77,16.1,0,0
"015915124",307,53.5,79,13.8,44,7.7,0,0
"015915125",0,0,19,3.4,101,18,0,0
"015915128",77,10.5,44,6,98,13.4,0,0
"015915130",0,0,40,4.6,131,14.9,0,0
"015915131",0,0,18,3.7,62,12.7,0,0
"015915132",0,0,35,6,83,14.2,0,0
"015915134",0,0,33,6.4,77,15,0,0
"015915135",83,13.3,20,3.2,97,15.5,0,0
"015915136",95,18.1,47,9,66,12.6,0,0
"015915138",175,28.3,33,5.3,95,15.3,0,0
"015915141",223,26,44,5.1,131,15.3,0,0
"015915143",0,0,44,8.3,82,15.4,0,0
"015915144",0,0,36,6.4,77,13.6,0,0
"015915145",0,0,29,6.6,56,12.7,0,0
"015915148",184,25.7,42,5.9,77,10.7,0,0
"015915149",92,15.1,39,6.4,91,14.9,0,0
"015915150",0,0,16,2.6,80,12.9,0,0
"015915151",22,3.6,38,6.3,69,11.4,0,0
"015915152",0,0,45,8.6,48,9.1,0,0
"015915156",41,5.4,26,3.4,102,13.5,0,0
"015915157",201,39,25,4.9,55,10.7,0,0
"015915158",70,10.5,25,3.8,101,15.2,0,0
"015915160",154,23.1,30,4.5,76,11.4,0,0
"015915161",60,12.7,34,7.2,51,10.8,0,0
"015915162",0,0,31,4.4,93,13.3,0,0
"015915165",0,0,24,4.3,79,14,0,0
"015915166",115,25.2,25,5.5,60,13.2,0,0
"015915167",76,10.1,31,4.1,84,11.2,0,0
"015915168",0,0,28,4.2,101,15.1,0,0
"015915169",0,0,19,3.5,71,13,0,0
"015915170",0,0,21,4.6,76,16.8,0,0
"015915171",68,11.8,28,4.8,103,17.8,0,0
"015915177",63,11.8,23,4.3,85,15.9,0,0
"015915178",0,0,40,5.9,85,12.4,0,0
"015915179",0,0,42,4.2,154,15.4,0,0
"015915180",0,0,48,7.2,73,11,0,0
"015915181",1,0.2,37,7,50,9.5,0,0
"015915182",0,0,28,4,87,12.4,0,0
"015915183",80,9.5,52,6.2,99,11.7,0,0
"015915184",37,5,32,4.3,97,13,0,0
"015915185",200,28.4,37,5.3,87,12.4,0,0
"015915186",0,0,40,5.6,92,12.9,0,0
"015915187",101,22.7,28,6.3,64,14.4,0,0
"015915188",0,0,59,6,113,11.4,0,0
"015915189",121,18.2,15,2.3,72,10.8,0,0
"015915191",0,0,49,7.4,99,15,0,0
"015915192",0,0,27,3.5,114,14.8,0,0
"015915193",0,0,32,4.2,89,11.6,0,0
"015915195",54,5.6,37,3.8,102,10.6,0,0
"015915198",93,17.4,32,6,62,11.6,0,0
"015915223",34,4.1,46,5.6,92,11.2,0,0
"015915224",72,15.1,25,5.3,62,13,0,0
"015915225",0,0,31,4.6,109,16,0,0
"015915226",118,14,27,3.2,106,12.5,0,0
"015915227",2,0.2,48,5.6,123,14.3,0,0
"015915228",93,10.7,53,6.1,99,11.4,0,0
"015915230",0,0,18,5.4,22,6.6,0,0
"015915234",169,27,35,5.6,58,9.3,0,0
"015915236",64,11.3,39,6.9,48,8.5,0,0
"015915250",0,0,0,0,0,0,0,0
"015915667",124,22,0,0,25,4.4,0,0
"015916001",151,5.6,223,8.2,347,12.8,2190,80.8
"015916003",0,0,1,1.2,11,12.9,30,35.3
"015916005",4,6.2,1,1.5,16,24.6,11,16.9
"015916006",1,33.3,0,0,1,33.3,0,0
"015916008",146,6.8,136,6.4,301,14.1,1423,66.6
"015916009",3,0.6,128,26.6,1,0.2,219,45.5
"015916010",30,2.3,96,7.2,133,10,826,62
"015916041",93,12.9,20,2.8,138,19.1,208,28.8
"015916042",68,5,102,7.5,168,12.4,363,26.8
"015916043",93,11.3,53,6.4,98,11.9,186,22.6
"015916044",88,9,45,4.6,142,14.4,267,27.2
"015916045",52,4.2,187,15,123,9.9,644,51.7
"015916101",0,0,27,5.1,63,11.9,0,0
"015916102",206,27.8,34,4.6,75,10.1,0,0
"015916103",0,0,16,4,34,8.4,0,0
"015916104",181,50,29,8,45,12.4,0,0
"015916105",1,0.2,18,3.7,64,13.1,0,0
"015916106",166,29.3,39,6.9,45,7.9,0,0
"015916107",13,2.3,38,6.6,86,15,0,0
"015916109",0,0,21,5.2,55,13.6,0,0
"015916110",199,32.9,44,7.3,46,7.6,0,0
"015916111",0,0,37,6.7,82,14.7,0,0
"015916112",142,22.7,26,4.2,62,9.9,0,0
"015916113",16,3.2,21,4.3,34,6.9,0,0
"015916114",93,15,20,3.2,63,10.2,0,0
"015916115",313,43.2,29,4,65,9,0,0
"015916116",27,4,49,7.3,72,10.7,0,0
"015916117",0,0,17,4.6,35,9.4,0,0
"015916118",18,2.5,24,3.3,75,10.3,0,0
"015916119",5,0.7,37,5.2,80,11.3,0,0
"015916123",0,0,11,2.4,57,12.7,0,0
"015916124",24,8.6,14,5,28,10,0,0
"015917001",141,8.8,128,8,180,11.3,1384,86.7
"015917002",3,12,0,0,5,20,0,0
"015917041",146,17.4,102,12.2,100,11.9,381,45.5
"015917102",94,20.3,42,9.1,55,11.9,0,0
"015917103",90,20.7,37,8.5,48,11,0,0
"015917104",127,26.9,89,18.9,47,10,0,0
"015917105",166,28.6,38,6.5,58,10,0,0
"015917106",82,14.5,50,8.8,70,12.4,0,0
"015917107",165,24.1,0,0,51,7.5,0,0
"016901001",12,5.6,7,3.2,18,8.3,183,84.7
"016901041",10,5.9,9,5.3,15,8.9,20,11.8
"016901101",21,7.9,9,3.4,31,11.7,0,0
"016902001",16,4.8,38,11.5,29,8.8,323,97.6
"016902041",21,8.1,14,5.4,22,8.5,33,12.8
"016902101",44,10.5,25,6,62,14.8,0,0
"017901001",2,0.9,6,2.8,18,8.4,93,43.5
"018901001",17,6,22,7.8,33,11.7,268,95
"018901041",9,3.9,6,2.6,42,18.3,32,13.9
"018901101",50,10.2,16,3.3,46,9.4,0,0
"018902001",10,4.2,11,4.6,38,16,144,60.5
"018902101",14,5.9,25,10.6,34,14.4,0,0
"018903001",15,11.6,1,0.8,26,20.2,51,39.5
"018904001",9,4.4,16,7.8,29,14.1,184,89.8
"018904041",11,7.3,6,4,20,13.2,24,15.9
"018904101",20,6.8,9,3.1,34,11.6,0,0
"018905003",41,21.9,11,5.9,28,15,60,32.1
"018906001",0,0,2,1.4,18,12.8,68,48.2
"018907001",3,1.5,5,2.5,26,12.9,62,30.8
"018908001",10,7.5,0,0,17,12.8,62,46.6
"019901001",5,2.3,23,10.5,19,8.6,216,98.2
"019901041",19,7.1,28,10.5,30,11.3,0,0
"019901102",19,6.1,11,3.5,28,8.9,0,0
"019902002",7,2,32,9.1,37,10.6,305,87.1
"019902041",6,2.4,37,14.7,35,13.9,34,13.5
"019902102",16,5.2,14,4.6,27,8.8,0,0
"019903001",2,0.4,19,4.1,51,10.9,133,28.5
"019905001",1,0.3,32,8.4,54,14.2,357,93.9
"019905041",7,2.5,25,8.9,57,20.4,0,0
"019905101",8,2.9,20,7.4,48,17.6,0,0
"019905103",10,2.9,4,1.2,40,11.7,0,0
"019906001",3,0.9,43,12.5,35,10.1,314,91
"019906041",3,1.7,19,10.9,13,7.5,0,0
"019906101",2,0.6,15,4.4,36,10.5,0,0
"019906102",3,1.1,35,13.1,22,8.2,0,0
"019907002",59,3.3,155,8.7,159,9,1653,93.2
"019907003",0,0,0,0,6,8.3,72,100
"019907042",92,6.1,111,7.3,162,10.7,0,0
"019907105",157,43.4,4,1.1,25,6.9,0,0
"019907107",18,4.5,1,0.2,29,7.2,0,0
"019907108",12,3.6,12,3.6,65,19.5,0,0
"019907109",183,26.7,35,5.1,47,6.9,0,0
"019907111",6,1.5,14,3.6,32,8.2,0,0
"019907113",14,2.3,31,5.1,68,11.1,0,0
"019907115",10,3.4,0,0,21,7.2,0,0
"019907116",4,1,0,0,5,1.2,0,0
"019907117",3,0.9,25,7.8,18,5.6,0,0
"019908001",4,0.6,26,3.7,104,14.8,655,92.9
"019908041",13,1.9,29,4.3,98,14.6,79,11.7
"019908102",10,2.4,0,0,25,5.9,0,0
"019908103",22,3.3,8,1.2,103,15.6,0,0
"019909001",1,0.6,8,4.6,27,15.5,170,97.7
"019909041",2,1.7,10,8.7,19,16.5,42,36.5
"019909101",0,0,9,4,30,13.2,0,0
"019910101",1,0.4,15,6.6,14,6.1,0,0
"019911041",0,0,23,11.9,14,7.2,0,0
"019911101",0,0,31,10.1,17,5.6,0,0
"019912001",5,0.7,132,19.4,54,7.9,637,93.4
"019912041",12,2.3,75,14.2,64,12.1,0,0
"019912102",32,6.7,20,4.2,44,9.1,0,0
"019912200",15,3.2,69,14.9,63,13.6,0,0
"019913101",12,11.2,2,1.9,18,16.8,0,0
"019914101",0,0,3,2.5,16,13.4,0,0
"020901001",214,8,289,10.7,338,12.6,1963,73
"020901002",151,8.5,110,6.2,206,11.5,1435,80.4
"020901004",0,0,0,0,0,0,0,0
"020901005",7,6,1,0.9,17,14.7,95,81.9
"020901006",119,4.6,235,9.2,204,8,1754,68.4
"020901041",138,15.2,79,8.7,120,13.2,191,21.1
"020901042",106,13,79,9.7,74,9.1,123,15.1
"020901043",144,18.7,48,6.2,135,17.6,122,15.9
"020901045",33,4.2,98,12.5,65,8.3,119,15.2
"020901046",98,13.4,52,7.1,92,12.6,125,17.1
"020901047",119,13.1,45,4.9,100,11,146,16
"020901048",71,7.1,80,8,67,6.7,163,16.3
"020901101",151,30.4,23,4.6,43,8.7,0,0
"020901102",154,27.2,5,0.9,75,13.3,0,0
"020901103",343,41.2,24,2.9,113,13.6,0,0
"020901104",40,5.2,25,3.3,96,12.6,0,0
"020901105",222,33.3,31,4.7,57,8.6,0,0
"020901106",142,26.1,6,1.1,48,8.8,0,0
"020901107",126,24.8,23,4.5,46,9.1,0,0
"020901108",131,18.7,44,6.3,92,13.2,0,0
"020901109",202,31.6,18,2.8,73,11.4,0,0
"020901110",417,47.3,30,3.4,92,10.4,0,0
"020901111",77,10.9,67,9.5,54,7.6,0,0
"020901112",216,25.4,81,9.5,40,4.7,0,0
"020901113",187,23.3,33,4.1,77,9.6,0,0
"020901114",186,20.7,71,7.9,62,6.9,0,0
"020901115",94,17.2,42,7.7,51,9.3,0,0
"020901116",56,7,28,3.5,80,10,0,0
"020901117",167,18.9,83,9.4,78,8.8,0,0
"020901118",60,10.4,50,8.7,57,9.9,0,0
"020902001",111,5.8,99,5.1,169,8.8,1528,79.4
"020902002",2,4.9,0,0,4,9.8,2,4.9
"020902003",0,0,0,0,1,33.3,0,0
"020902004",4,12.5,0,0,11,34.4,1,3.1
"020902044",202,13.5,61,4.1,137,9.2,489,32.8
"020902102",9,2.1,9,2.1,58,13.6,0,0
"020902103",17,4.9,4,1.1,49,14.1,0,0
"020902104",715,67.5,49,4.6,101,9.5,0,0
"020902108",11,3.1,2,0.6,38,10.6,0,0
"020902109",15,3.3,68,15.1,54,12,0,0
"020902110",67,11.4,5,0.9,93,15.8,0,0
"020904001",1,0.4,30,11.5,22,8.4,237,90.8
"020904002",0,0,0,0,1,100,0,0
"020904041",6,3.2,10,5.4,15,8.1,60,32.3
"020904101",24,6.8,26,7.4,13,3.7,0,0
"020905001",79,8.2,36,3.7,90,9.3,777,80.6
"020905002",109,4.5,235,9.7,185,7.6,2059,84.6
"020905004",7,8.4,1,1.2,13,15.7,7,8.4
"020905005",0,0,0,0,0,0,0,0
"020905006",3,2.3,2,1.5,4,3.1,23,17.6
"020905041",115,12.8,73,8.1,85,9.4,279,31
"020905042",76,14.8,41,8,40,7.8,252,48.9
"020905043",35,4,148,16.8,73,8.3,595,67.5
"020905101",28,8.6,33,10.1,24,7.4,0,0
"020905102",44,6.7,55,8.4,78,11.9,0,0
"020905104",158,30.8,3,0.6,48,9.4,0,0
"020905107",34,7.5,37,8.2,58,12.8,0,0
"020905108",179,34.7,27,5.2,43,8.3,0,0
"020905109",49,9.9,45,9.1,33,6.7,0,0
"020905110",189,30.7,41,6.7,64,10.4,0,0
"020905111",53,9.1,64,11,42,7.2,0,0
"020905113",96,18.3,51,9.7,49,9.4,0,0
"020905114",193,35.9,39,7.2,60,11.2,0,0
"020905115",35,4.2,167,20.1,54,6.5,0,0
"020905116",74,17.5,40,9.4,48,11.3,0,0
"020906002",4,0.7,45,7.5,50,8.3,587,97.8
"020906041",15,3.2,22,4.7,37,8,227,48.9
"020906104",36,3.9,24,2.6,61,6.7,0,0
"020907001",13,1.5,43,5.1,79,9.3,822,97
"020907005",0,0,0,0,0,0,0,0
"020907042",21,4.4,25,5.2,42,8.7,0,0
"020907102",68,8.1,29,3.5,75,9,0,0
"020907106",20,6.3,5,1.6,31,9.8,0,0
"020907107",47,8.6,13,2.4,65,11.8,0,0
"020908001",92,3,277,9.1,349,11.4,2029,66.3
"020908002",0,0,0,0,1,11.1,3,33.3
"020908004",0,0,1,1.1,13,13.8,67,71.3
"020908007",47,1.8,399,15.5,233,9,1222,47.4
"020908009",25,2.1,77,6.6,89,7.6,1135,96.8
"020908041",0,0,31,4,82,10.5,112,14.3
"020908042",66,7.7,244,28.4,89,10.4,107,12.5
"020908043",45,5.3,26,3.1,99,11.6,154,18.1
"020908044",0,0,99,11.1,74,8.3,94,10.5
"020908101",376,46.2,25,3.1,75,9.2,0,0
"020908102",32,4.9,25,3.8,72,11,0,0
"020908103",8,1.2,51,7.8,65,9.9,0,0
"020908104",333,42.1,12,1.5,63,8,0,0
"020908105",189,21.3,14,1.6,96,10.8,0,0
"020908106",89,14.3,60,9.6,70,11.3,0,0
"020908107",31,4.7,41,6.2,46,6.9,0,0
"020908108",84,9.8,283,33.1,63,7.4,0,0
"020908109",51,7.8,109,16.6,64,9.8,0,0
"020908110",98,13.8,143,20.1,44,6.2,0,0
"020908111",20,2.5,104,13,81,10.1,0,0
"020908112",37,5.2,53,7.5,67,9.4,0,0
"020908113",281,39.7,30,4.2,62,8.8,0,0
"020908114",279,32,27,3.1,83,9.5,0,0
"020908115",0,0,43,5.2,94,11.4,0,0
"020910001",1,8.3,2,16.7,2,16.7,10,83.3
"020910101",28,19.4,9,6.3,27,18.8,9,6.3
"021803001",73,43.2,0,0,14,8.3,0,0
"021803102",51,21.1,0,0,8,3.3,0,0
"021805041",11,11.1,0,0,8,8.1,0,0
"021805101",13,5.3,10,4.1,18,7.4,0,0
"021805102",65,27.1,1,0.4,9,3.8,0,0
"021805105",4,3.3,0,0,1,0.8,0,0
"021901001",83,4.7,287,16.3,145,8.2,1205,68.5
"021901003",61,3,355,17.7,149,7.4,1393,69.3
"021901004",0,0,10,10.5,6,6.3,52,54.7
"021901015",0,0,1,50,1,50,0,0
"021901041",36,5.5,132,20.2,69,10.6,222,34
"021901042",57,8.1,128,18.1,57,8.1,210,29.7
"021901043",17,2.7,129,20.8,67,10.8,195,31.5
"021901101",257,39.7,21,3.2,86,13.3,0,0
"021901102",264,37.6,15,2.1,102,14.5,0,0
"021901104",258,46.5,33,5.9,54,9.7,0,0
"021901105",49,8.4,38,6.6,78,13.4,0,0
"021901107",5,1.2,60,14.1,38,8.9,0,0
"021901108",81,12.2,33,5,70,10.5,0,0
"021901109",25,4.6,35,6.5,80,14.8,0,0
"021901110",23,3.1,46,6.2,92,12.5,0,0
"021901111",34,5.4,27,4.3,93,14.9,0,0
"021901201",210,29.8,83,11.8,72,10.2,0,0
"021901202",37,5.6,108,16.2,95,14.3,0,0
"021901203",24,3.2,106,14,87,11.5,0,0
"021902001",329,13.9,509,21.4,245,10.3,1873,78.9
"021902002",271,16.8,193,12,192,11.9,1379,85.6
"021902003",43,9,144,30.3,5,1.1,196,41.2
"021902012",12,16.4,1,1.4,11,15.1,34,46.6
"021902014",2,7.1,0,0,10,35.7,2,7.1
"021902015",2,28.6,0,0,5,71.4,0,0
"021902017",28,20.1,2,1.4,4,2.9,30,21.6
"021902041",262,21.9,150,12.6,154,12.9,274,22.9
"021902045",655,50.7,140,10.8,146,11.3,0,0
"021902046",120,10.7,107,9.5,139,12.4,0,0
"021902047",303,28.2,202,18.8,138,12.8,143,13.3
"021902101",210,33.8,15,2.4,86,13.8,0,0
"021902103",236,38.5,27,4.4,32,5.2,0,0
"021902105",148,34.6,5,1.2,58,13.6,0,0
"021902106",237,49.4,9,1.9,42,8.8,0,0
"021902107",413,76.2,19,3.5,41,7.6,0,0
"021902108",169,38.7,37,8.5,17,3.9,0,0
"021902110",19,3.7,76,14.9,58,11.4,0,0
"021902112",2,0.5,24,6.5,29,7.9,0,0
"021902113",170,42.9,2,0.5,32,8.1,0,0
"021902114",139,31.1,16,3.6,45,10.1,0,0
"021902115",330,59.6,10,1.8,40,7.2,0,0
"021902117",20,5.2,22,5.7,34,8.8,0,0
"021902118",186,51.7,8,2.2,42,11.7,0,0
"021902119",9,2.4,11,2.9,29,7.8,0,0
"022004001",50,49.5,1,1,11,10.9,13,12.9
"022901001",20,6.4,29,9.3,27,8.7,259,83.3
"022901041",18,5.8,14,4.5,30,9.6,0,0
