CAMPUS,CPETBILC,CPETBILP,CPETGIFC,CPETGIFP,CPETSPEC,CPETSPEP,CPETVOCC,CPETVOCP
"015908112",125,26.7,17,3.6,12,2.6,0,0
"015908113",81,13.8,16,2.7,28,4.8,0,0
"015908114",1,4.3,0,0,0,0,0,0
"015909001",37,3.5,55,5.2,98,9.2,723,67.8
"015909041",31,5.3,43,7.4,59,10.1,73,12.5
"015909101",143,19.7,39,5.4,55,7.6,0,0
"015909103",77,21.6,0,0,32,9,0,0
"015909104",81,12.6,12,1.9,54,8.4,0,0
"015909105",62,11.1,24,4.3,58,10.4,0,0
"015910001",181,7.2,437,17.5,234,9.4,1127,45.1
"015910002",84,3.2,144,5.5,266,10.2,1286,49.2
"015910003",70,2.4,226,7.7,254,8.6,1220,41.5
"015910004",126,4.3,150,5.2,335,11.6,1515,52.3
"015910005",55,1.7,115,3.5,291,8.8,1913,57.9
"015910007",67,2.3,295,10,163,5.5,1331,45.2
"015910008",0,0,0,0,8,6.2,14,10.8
"015910009",3,0.6,76,16,1,0.2,201,42.2
"015910012",3,3.2,2,2.2,20,21.5,0,0
"015910014",46,1.6,232,8.1,175,6.1,979,34.2
"015910022",0,0,0,0,4,21.1,0,0
"015910041",92,7.8,48,4.1,118,10,69,5.9
"015910042",92,9.4,40,4.1,109,11.1,136,13.9
"015910043",129,10.8,148,12.4,107,9,0,0
"015910044",173,17.1,57,5.6,82,8.1,205,20.2
"015910045",119,12.4,35,3.6,115,12,102,10.6
"015910046",87,9.4,18,1.9,129,13.9,139,15
"015910047",68,6.3,30,2.8,111,10.2,0,0
"015910048",27,2.2,100,8.2,100,8.2,281,23.1
"015910049",37,3.9,49,5.2,96,10.2,126,13.4
"015910050",57,3.6,165,10.3,98,6.1,254,15.9
"015910053",3,6.4,0,0,8,17,0,0
"015910054",0,0,0,0,2,28.6,0,0
"015910056",28,1.9,173,11.5,112,7.5,186,12.4
"015910057",79,5.3,179,11.9,98,6.5,373,24.9
"015910058",47,3.4,53,3.8,131,9.4,255,18.4
"015910070",1,3.4,0,0,15,51.7,0,0
"015910101",20,4.1,32,6.6,50,10.3,0,0
"015910102",289,33.9,44,5.2,56,6.6,0,0
"015910103",350,45.2,7,0.9,80,10.3,0,0
"015910104",49,8.7,19,3.4,61,10.8,0,0
"015910105",322,48.8,8,1.2,55,8.3,0,0
"015910106",65,9,11,1.5,78,10.8,0,0
"015910107",319,36.8,21,2.4,66,7.6,0,0
"015910108",319,37.1,16,1.9,76,8.8,0,0
"015910109",12,2.4,38,7.7,41,8.3,0,0
"015910110",47,9.6,5,1,54,11.1,0,0
"015910111",303,41.1,11,1.5,50,6.8,0,0
"015910112",309,42.8,21,2.9,48,6.6,0,0
"015910113",70,10.9,14,2.2,67,10.4,0,0
"015910114",348,46.5,11,1.5,64,8.5,0,0
"015910115",21,5.7,7,1.9,34,9.2,0,0
"015910116",28,7.1,1,0.3,54,13.7,0,0
"015910117",25,3.6,30,4.3,66,9.5,0,0
"015910118",29,5.4,14,2.6,48,8.9,0,0
"015910119",24,5.4,13,2.9,59,13.3,0,0
"015910120",397,64.3,14,2.3,66,10.7,0,0
"015910121",285,40.9,11,1.6,65,9.3,0,0
"015910122",62,9,2,0.3,71,10.3,0,0
"015910123",22,4,47,8.5,60,10.9,0,0
"015910124",41,4.8,10,1.2,73,8.5,0,0
"015910125",261,28.5,24,2.6,72,7.9,0,0
"015910126",34,4.5,32,4.3,68,9.1,0,0
"015910127",12,1.9,35,5.6,54,8.6,0,0
"015910128",45,9,11,2.2,70,14,0,0
"015910129",16,2.5,67,10.3,60,9.2,0,0
"015910130",53,5.9,27,3,69,7.7,0,0
"015910131",38,7.6,27,5.4,53,10.6,0,0
"015910133",49,7.8,49,7.8,53,8.4,0,0
"015910134",16,2.4,45,6.8,62,9.3,0,0
"015910135",24,3.1,48,6.1,50,6.4,0,0
"015910136",66,8.6,54,7,80,10.4,0,0
"015910137",38,5.1,45,6.1,67,9,0,0
"015910138",33,5,19,2.9,48,7.2,0,0
"015910139",276,38.4,33,4.6,56,7.8,0,0
"015910140",61,9.8,50,8,57,9.1,0,0
"015910141",341,37.1,30,3.3,68,7.4,0,0
"015910142",37,4.2,68,7.7,91,10.3,0,0
"015910143",54,7.2,70,9.3,54,7.2,0,0
"015910144",87,9.9,71,8.1,66,7.5,0,0
"015910145",53,5.3,48,4.8,77,7.7,0,0
"015910146",62,11.1,39,7,54,9.7,0,0
"015910147",245,33.7,54,7.4,37,5.1,0,0
"015910160",0,0,0,0,2,25,0,0
"015911001",110,3.9,196,7,230,8.2,1867,66.5
"015911003",0,0,0,0,6,28.6,4,19
"015911004",0,0,0,0,0,0,0,0
"015911005",2,2.6,0,0,25,32.9,0,0
"015911006",0,0,0,0,0,0,0,0
"015911041",107,14.8,78,10.8,80,11,0,0
"015911042",119,16.7,57,8,70,9.8,0,0
"015911043",84,7.6,98,8.8,138,12.4,0,0
"015911044",122,10.4,99,8.4,108,9.2,0,0
"015911101",94,18.3,42,8.2,55,10.7,0,0
"015911102",140,25.3,14,2.5,74,13.4,0,0
"015911103",84,17.1,22,4.5,68,13.8,0,0
"015911104",102,16.3,23,3.7,49,7.8,0,0
"015911105",71,21.1,0,0,54,16,0,0
"015911106",144,26.9,21,3.9,63,11.8,0,0
"015912001",143,4.3,212,6.4,326,9.8,2487,75
"015912003",0,0,0,0,0,0,0,0
"015912011",22,10.1,1,0.5,34,15.6,91,41.7
"015912041",84,7.5,68,6.1,113,10.1,0,0
"015912042",109,11.4,56,5.9,114,12,0,0
"015912044",55,5.7,48,5,110,11.4,0,0
"015912101",175,25.2,16,2.3,73,10.5,0,0
"015912102",95,15.1,38,6,58,9.2,0,0
"015912103",171,25.8,18,2.7,79,11.9,0,0
"015912104",125,29.2,13,3,35,8.2,0,0
"015912105",217,33.1,6,0.9,43,6.6,0,0
"015912106",172,29.7,15,2.6,54,9.3,0,0
"015912107",113,16.4,14,2,65,9.4,0,0
"015912108",131,19.5,29,4.3,60,8.9,0,0
"015912109",7,1.3,9,1.6,49,8.8,0,0
"015912110",75,13.4,8,1.4,56,10,0,0
"015912111",140,24.7,9,1.6,46,8.1,0,0
"015913001",8,3,27,10.3,22,8.4,163,62
"015913101",24,3.6,18,2.7,74,11.1,0,0
"015914001",13,1.8,50,6.9,86,11.9,198,27.4
"015914101",39,4.8,21,2.6,98,12,0,0
"015915001",120,4.4,269,9.9,312,11.4,1727,63.3
"015915002",67,2.3,473,16.5,350,12.2,1782,62
"015915003",98,3.8,272,10.6,281,10.9,1521,59
"015915004",2,2,1,1,78,76.5,31,30.4
"015915005",95,3.4,400,14.2,264,9.3,1049,37.1
"015915006",0,0,287,33.1,7,0.8,749,86.5
"015915007",63,2.3,397,14.3,254,9.1,1262,45.4
"015915008",1,1,4,3.9,23,22.3,55,53.4
"015915011",0,0,4,4.6,2,2.3,0,0
"015915013",0,0,0,0,276,100,17,6.2
"015915016",74,2.4,421,13.9,246,8.1,1581,52.3
"015915019",51,1.7,360,11.9,292,9.7,1552,51.4
"015915022",56,1.9,211,7.3,318,11,1708,59
"015915023",99,3.9,350,13.6,190,7.4,1335,52
"015915024",35,1.6,210,9.4,182,8.1,1114,49.8
"015915035",0,0,0,0,2,33.3,1,16.7
"015915039",0,0,0,0,2,20,0,0
"015915041",66,5.5,119,9.9,154,12.9,221,18.5
"015915042",47,4.8,106,10.8,144,14.7,182,18.6
"015915043",119,10.7,128,11.5,143,12.8,116,10.4
"015915044",86,7.2,152,12.8,162,13.6,281,23.7
"015915045",66,6.6,136,13.6,116,11.6,140,14
"015915046",38,3.3,154,13.3,132,11.4,251,21.7
"015915047",26,1.8,200,14.1,140,9.9,227,16
"015915048",90,9.1,108,10.9,124,12.5,66,6.6
"015915049",35,3.4,104,10.2,115,11.2,137,13.4
"015915050",91,7.6,197,16.5,140,11.7,316,26.4
"015915051",50,3.7,169,12.5,148,11,283,21
"015915052",30,2.8,163,15.1,117,10.8,183,17
"015915053",25,2.2,183,15.9,114,9.9,158,13.7
"015915054",26,2.1,143,11.8,139,11.5,248,20.5
"015915055",33,2.2,160,10.7,137,9.2,275,18.4
"015915056",29,2.1,160,11.5,144,10.3,229,16.4
"015915057",36,2.4,300,20.3,85,5.7,276,18.6
"015915058",19,1.5,178,14.1,120,9.5,204,16.2
"015915059",9,1.6,90,15.9,45,7.9,66,11.6
"015915061",2,4.9,1,2.4,8,19.5,0,0
"015915062",0,0,0,0,6,28.6,0,0
"015915101",180,23.3,68,8.8,86,11.1,0,0
"015915102",93,13.6,33,4.8,95,13.9,0,0
"015915103",192,32.4,31,5.2,51,8.6,0,0
"015915104",0,0,44,12,30,8.2,0,0
"015915105",132,19.2,49,7.1,83,12.1,0,0
"015915106",142,23.1,29,4.7,73,11.9,0,0
"015915107",270,32.3,54,6.5,75,9,0,0
"015915108",269,37.7,28,3.9,102,14.3,0,0
"015915109",0,0,43,6.4,71,10.5,0,0
"015915111",0,0,27,4.3,86,13.8,0,0
"015915112",0,0,29,5.5,69,13,0,0
"015915113",0,0,22,5,61,13.8,0,0
"015915114",136,20.7,28,4.3,69,10.5,0,0
"015915115",180,25.4,37,5.2,65,9.2,0,0
"015915116",333,42,38,4.8,95,12,0,0
"015915117",3,0.4,33,4.7,78,11.2,0,0
"015915118",0,0,38,6.2,73,11.9,0,0
"015915119",183,26,52,7.4,72,10.2,0,0
"015915122",172,30.4,21,3.7,76,13.4,0,0
"015915123",6,1.1,17,3.1,51,9.4,0,0
"015915124",386,51.7,73,9.8,60,8,0,0
"015915125",4,0.6,34,5.1,95,14.3,0,0
"015915128",0,0,66,7.7,127,14.8,0,0
"015915130",1,0.1,44,4.8,102,11.2,0,0
"015915131",0,0,25,4.4,67,11.9,0,0
"015915132",0,0,49,6.3,78,10,0,0
"015915134",0,0,35,6.2,68,12,0,0
"015915135",80,10.5,66,8.7,89,11.7,0,0
"015915136",95,15.5,57,9.3,82,13.4,0,0
"015915138",200,27,32,4.3,86,11.6,0,0
"015915141",220,23.1,57,6,119,12.5,0,0
"015915143",0,0,46,8.3,62,11.1,0,0
"015915144",0,0,60,8.7,75,10.9,0,0
"015915145",1,0.2,46,8.3,45,8.1,0,0
"015915148",139,16.8,54,6.5,106,12.8,0,0
"015915149",95,13.7,29,4.2,75,10.8,0,0
"015915150",1,0.2,32,5.2,88,14.4,0,0
"015915151",17,2.7,37,5.8,71,11.1,0,0
"015915152",1,0.2,61,10.6,48,8.3,0,0
"015915156",1,0.1,39,4.2,114,12.4,0,0
"015915157",316,46.1,78,11.4,65,9.5,0,0
"015915158",60,8.1,27,3.6,80,10.8,0,0
"015915160",217,30.2,77,10.7,86,12,0,0
"015915161",63,12,52,9.9,42,8,0,0
"015915162",1,0.1,49,6,84,10.4,0,0
"015915165",0,0,41,6.3,81,12.5,0,0
"015915166",99,19.5,39,7.7,70,13.8,0,0
"015915167",75,10,57,7.6,76,10.2,0,0
"015915168",1,0.1,42,5.3,72,9.1,0,0
"015915169",1,0.2,29,4.5,75,11.7,0,0
"015915170",0,0,36,6.4,60,10.6,0,0
"015915171",66,10.3,39,6.1,72,11.3,0,0
"015915177",0,0,30,4.9,98,16.1,0,0
"015915178",0,0,47,6.2,79,10.4,0,0
"015915179",0,0,32,4.7,79,11.5,0,0
"015915180",0,0,82,9.8,87,10.4,0,0
"015915181",1,0.2,71,11.1,47,7.3,0,0
"015915182",0,0,32,3.9,91,11,0,0
"015915183",3,0.3,50,5.3,83,8.8,0,0
"015915184",32,4,39,4.8,76,9.4,0,0
"015915185",187,22.7,34,4.1,100,12.2,0,0
"015915186",0,0,59,5.5,110,10.3,0,0
"015915187",127,18.7,49,7.2,88,12.9,0,0
"015915188",1,0.1,49,6.5,66,8.8,0,0
"015915189",131,15.6,22,2.6,88,10.5,0,0
"015915191",0,0,57,7.1,95,11.8,0,0
"015915192",0,0,37,5,82,11.2,0,0
"015915193",1,0.2,12,2.6,48,10.3,0,0
"015915195",34,3.9,64,7.4,75,8.7,0,0
"015915198",179,29.7,56,9.3,67,11.1,0,0
"015915225",0,0,30,4.8,63,10.1,0,0
"015915230",0,0,18,7.8,18,7.8,0,0
"015915236",56,13.6,34,8.2,54,13.1,0,0
"015915250",36,19.6,0,0,2,1.1,0,0
"015916001",106,3.1,251,7.4,386,11.4,2226,65.7
"015916003",1,1.3,0,0,7,9,1,1.3
"015916005",1,2.6,0,0,12,30.8,1,2.6
"015916006",0,0,0,0,0,0,1,25
"015916008",147,6.6,151,6.8,286,12.8,1595,71.6
"015916009",1,0.2,123,27.8,3,0.7,0,0
"015916030",0,0,1,3.1,0,0,3,9.4
"015916041",83,8.8,84,8.9,123,13,299,31.7
"015916042",37,2.8,149,11.4,143,10.9,278,21.2
"015916043",45,4.8,83,8.9,97,10.4,217,23.2
"015916044",59,6.3,88,9.3,103,10.9,312,33.1
"015916045",37,3.8,104,10.5,116,11.8,162,16.4
"015916101",0,0,32,4.1,59,7.5,0,0
"015916102",170,19.7,65,7.5,66,7.6,0,0
"015916103",0,0,33,8.6,31,8.1,0,0
"015916104",175,32.5,47,8.7,61,11.3,0,0
"015916105",0,0,18,2.8,55,8.7,0,0
"015916106",147,24,53,8.7,47,7.7,0,0
"015916107",16,2.2,37,5,64,8.6,0,0
"015916109",0,0,46,10.1,37,8.1,0,0
"015916110",175,29.5,46,7.7,44,7.4,0,0
"015916111",0,0,37,6,57,9.3,0,0
"015916112",143,22.3,22,3.4,43,6.7,0,0
"015916113",17,2.3,25,3.4,52,7,0,0
"015916114",129,16.3,28,3.5,68,8.6,0,0
"015916115",364,44.2,59,7.2,71,8.6,0,0
"015916116",25,2.7,86,9.4,66,7.2,0,0
"015916117",1,0.1,52,6.5,65,8.1,0,0
"015916118",0,0,65,9.8,51,7.7,0,0
"015917001",86,6.4,128,9.6,140,10.5,1188,88.7
"015917002",1,4.8,0,0,3,14.3,0,0
"015917003",0,0,0,0,0,0,0,0
"015917041",73,9.7,61,8.1,75,10,96,12.8
"015917102",102,19.8,31,6,30,5.8,0,0
"015917103",116,14.7,81,10.2,99,12.5,0,0
"015917104",137,23.6,48,8.3,47,8.1,0,0
"015917105",157,27.8,34,6,43,7.6,0,0
"015917106",73,12.5,30,5.1,57,9.8,0,0
"016901001",4,1.9,23,10.8,23,10.8,155,72.8
"016901041",6,2.5,15,6.4,21,8.9,26,11
"016901101",23,8.9,2,0.8,21,8.1,0,0
"016902001",6,2,35,11.9,21,7.1,236,80.3
"016902041",7,3.2,23,10.6,20,9.3,0,0
"016902101",41,8.9,29,6.3,47,10.2,0,0
"017901001",2,0.8,8,3.1,17,6.6,92,35.9
"018901001",6,2,22,7.3,31,10.3,264,87.4
"018901041",10,4.3,17,7.2,31,13.2,0,0
"018901101",60,12,17,3.4,46,9.2,0,0
"018902001",5,1.9,31,11.6,32,12,132,49.4
"018902101",21,8.2,11,4.3,25,9.8,0,0
"018903001",1,0.9,1,0.9,20,17.1,29,24.8
"018904001",1,0.5,7,3.8,17,9.1,124,66.7
"018904041",5,6,2,2.4,9,10.8,0,0
"018904101",35,10,11,3.2,42,12,0,0
"018905003",30,17.2,19,10.9,19,10.9,65,37.4
"018906001",1,0.7,1,0.7,13,9.6,63,46.7
"018907001",1,0.4,4,1.8,27,12.1,80,35.7
"018908001",8,6.5,0,0,10,8.1,53,43.1
"019901001",4,1.7,13,5.7,29,12.6,221,96.1
"019901002",0,0,0,0,1,50,0,0
"019901041",16,7.3,18,8.3,26,11.9,3,1.4
"019901102",22,5.9,11,3,38,10.2,0,0
"019902002",1,0.3,19,6.5,38,13,253,86.6
"019902041",10,3.8,26,9.8,22,8.3,0,0
"019902102",16,4.9,27,8.2,31,9.4,0,0
"019903001",0,0,24,5,56,11.6,126,26.1
"019905001",2,0.5,19,4.8,44,11.2,352,89.8
"019905041",0,0,29,8.6,50,14.9,0,0
"019905101",2,0.7,18,6.6,38,14,0,0
"019905103",11,2.9,6,1.6,47,12.5,0,0
"019906001",0,0,36,10.4,33,9.5,327,94.5
"019906041",0,0,21,10.8,24,12.3,103,52.8
"019906101",3,0.9,15,4.5,16,4.8,0,0
"019906102",0,0,29,11.5,26,10.3,0,0
"019907002",46,2.4,191,10.1,291,15.4,1726,91.3
"019907003",0,0,1,1.1,4,4.4,7,7.7
"019907005",9,6.7,2,1.5,13,9.6,0,0
"019907042",42,2.8,144,9.6,169,11.3,0,0
"019907105",106,29.5,3,0.8,22,6.1,0,0
"019907107",11,2.7,1,0.2,22,5.4,0,0
"019907108",6,1.7,9,2.5,63,17.5,0,0
"019907109",130,19.9,32,4.9,29,4.4,0,0
"019907111",9,2.2,19,4.7,24,5.9,0,0
"019907113",9,1.2,36,4.9,82,11.1,0,0
"019907115",11,3.5,0,0,21,6.6,0,0
"019907116",1,0.3,0,0,1,0.3,0,0
"019908001",2,0.3,55,7.9,110,15.7,621,88.8
"019908002",0,0,0,0,1,4.5,6,27.3
"019908041",1,0.2,26,6.3,59,14.3,106,25.7
"019908101",12,3.1,4,1,24,6.3,0,0
"019908102",10,3.9,0,0,13,5.1,0,0
"019908103",12,2.2,34,6.1,51,9.2,0,0
"019908104",3,0.9,39,11.3,47,13.6,0,0
"019909001",0,0,11,5.8,42,22.1,180,94.7
"019909041",0,0,5,4.6,13,12,21,19.4
"019909101",0,0,5,2.3,28,12.9,0,0
"019910101",1,0.7,5,3.4,16,10.9,0,0
"019911041",3,1.5,39,19.4,9,4.5,0,0
"019911101",1,0.4,13,4.6,16,5.7,0,0
"019912001",3,0.5,131,21.1,45,7.2,516,83
"019912041",4,0.9,124,26.8,44,9.5,124,26.8
"019912102",27,5.5,28,5.7,26,5.3,0,0
"019912200",9,2,89,20.2,38,8.6,0,0
"019913101",8,8.3,0,0,13,13.5,12,12.5
"019914101",0,0,3,2.7,6,5.5,0,0
"020901001",72,2.9,286,11.6,288,11.7,1435,58.2
"020901002",65,2.6,230,9.2,188,7.5,1776,71
"020901004",0,0,0,0,1,100,0,0
"020901005",0,0,1,0.6,25,13.9,94,52.2
"020901041",49,6.3,87,11.3,87,11.3,149,19.3
"020901042",65,7.4,75,8.5,96,10.9,138,15.7
"020901043",74,10.9,84,12.4,92,13.5,142,20.9
"020901045",74,6.3,195,16.5,77,6.5,210,17.8
"020901046",68,7.7,87,9.9,102,11.6,173,19.6
"020901101",130,25.8,43,8.5,51,10.1,0,0
"020901102",244,37.9,15,2.3,52,8.1,0,0
"020901103",311,38.3,31,3.8,120,14.8,0,0
"020901104",17,3.5,35,7.1,69,14.1,0,0
"020901105",42,6.4,43,6.6,55,8.4,0,0
"020901106",155,23.6,11,1.7,45,6.9,0,0
"020901107",127,22.9,60,10.8,58,10.5,0,0
"020901108",94,13.1,91,12.7,73,10.2,0,0
"020901109",220,30,48,6.5,64,8.7,0,0
"020901110",432,47.4,44,4.8,64,7,0,0
"020901111",186,20.1,142,15.4,57,6.2,0,0
"020901112",191,21.4,70,7.8,52,5.8,0,0
"020901113",282,34.8,69,8.5,45,5.5,0,0
"020901114",195,23.8,37,4.5,49,6,0,0
"020902001",26,1.4,80,4.4,151,8.4,1390,77
"020902002",2,14.3,0,0,4,28.6,0,0
"020902003",0,0,0,0,1,50,0,0
"020902004",0,0,0,0,9,32.1,0,0
"020902005",2,5.3,0,0,1,2.6,0,0
"020902044",73,5,88,6,110,7.6,0,0
"020902102",8,1.8,7,1.5,53,11.7,0,0
"020902103",8,1.9,3,0.7,20,4.8,0,0
"020902104",629,62.1,76,7.5,62,6.1,0,0
"020902108",10,2.7,4,1.1,25,6.8,0,0
"020902109",12,3.4,35,10,30,8.6,0,0
"020902110",65,10.7,13,2.1,62,10.2,0,0
"020904001",2,0.8,17,6.9,22,9,195,79.6
"020904041",2,1.7,14,12.2,9,7.8,29,25.2
"020904101",35,8.5,28,6.8,38,9.2,0,0
"020905001",40,4.1,38,3.9,107,11,431,44.3
"020905002",26,1.1,264,10.9,189,7.8,1076,44.4
"020905004",1,2,0,0,8,16.3,10,20.4
"020905006",15,13.8,0,0,7,6.4,30,27.5
"020905041",45,4.8,38,4,88,9.3,267,28.3
"020905042",35,6.2,17,3,54,9.5,298,52.7
"020905043",5,0.6,123,14.5,68,8,430,50.6
"020905101",15,5.5,22,8.1,12,4.4,0,0
"020905102",33,6.1,54,9.9,47,8.7,0,0
"020905104",104,30,12,3.5,20,5.8,0,0
"020905106",87,18.4,16,3.4,54,11.4,0,0
"020905107",16,3.1,37,7.2,37,7.2,0,0
"020905108",34,7.9,19,4.4,38,8.8,0,0
"020905109",23,4.3,42,7.9,38,7.1,0,0
"020905110",106,17.6,13,2.2,42,7,0,0
"020905111",22,4.8,53,11.5,34,7.4,0,0
"020905113",62,13.3,41,8.8,46,9.9,0,0
"020905114",205,38.7,23,4.3,44,8.3,0,0
"020905115",12,1.5,112,13.7,81,9.9,0,0
"020905116",33,7.2,14,3,34,7.4,0,0
"020906002",2,0.4,51,9,48,8.5,528,93.6
"020906041",3,0.6,37,8,46,9.9,255,55.1
"020906104",39,4.5,29,3.4,54,6.3,0,0
"020907001",4,0.5,39,4.6,77,9.1,759,89.9
"020907042",6,1.3,27,5.9,45,9.8,0,0
"020907102",94,12.6,14,1.9,49,6.6,0,0
"020907106",0,0,3,0.8,20,5.6,0,0
"020907107",0,0,14,2.2,67,10.6,0,0
"020908001",34,1.2,246,8.5,286,9.9,2069,71.7
"020908002",0,0,0,0,2,50,0,0
"020908004",0,0,1,1,20,20.2,73,73.7
"020908007",20,0.9,270,12.8,173,8.2,1378,65.2
"020908009",1,0.1,38,5.4,57,8.1,677,96.6
"020908041",0,0,18,2.7,82,12.3,148,22.2
"020908042",28,3.6,192,24.8,68,8.8,173,22.4
"020908043",33,3.9,29,3.4,87,10.2,168,19.8
"020908044",0,0,146,16.3,71,7.9,124,13.9
"020908101",203,30,17,2.5,45,6.6,0,0
"020908102",32,4.8,17,2.5,53,7.9,0,0
"020908103",16,2.8,17,2.9,40,6.9,0,0
"020908104",245,31.1,15,1.9,65,8.2,0,0
"020908105",49,6,15,1.8,87,10.6,0,0
"020908106",101,15.2,37,5.6,51,7.7,0,0
"020908107",18,3.2,14,2.5,43,7.7,0,0
"020908108",52,6.3,228,27.6,70,8.5,0,0
"020908109",49,6.9,49,6.9,68,9.6,0,0
"020908110",73,8.8,55,6.7,47,5.7,0,0
"020908111",11,1.2,132,14.3,93,10.1,0,0
"020908112",28,4.1,38,5.5,41,6,0,0
"020908113",165,20.6,30,3.7,45,5.6,0,0
"020908114",203,25.5,18,2.3,73,9.2,0,0
"020908115",0,0,29,4.4,83,12.6,0,0
"020910101",34,18.2,15,8,17,9.1,14,7.5
"021803001",17,11.3,0,0,8,5.3,0,0
"021803102",20,12.3,0,0,10,6.1,0,0
"021803104",39,23.8,0,0,18,11,77,47
"021805002",9,6,0,0,1,0.7,0,0
"021805041",1,1.4,0,0,1,1.4,0,0
"021805101",2,1.3,0,0,6,3.9,0,0
"021805102",39,22.9,0,0,8,4.7,0,0
"021805103",0,0,0,0,23,10.5,0,0
"021805104",138,84.7,0,0,2,1.2,0,0
"021901001",46,2.4,255,13.1,155,7.9,1284,65.7
"021901002",2,4.3,0,0,8,17.4,2,4.3
"021901003",9,0.8,167,14.3,60,5.2,761,65.3
"021901015",0,0,0,0,0,0,0,0
"021901041",10,1.2,199,23.4,56,6.6,325,38.2
"021901042",44,5.2,136,16,84,9.9,232,27.3
"021901101",239,41,43,7.4,53,9.1,0,0
"021901102",257,38.1,40,5.9,55,8.2,0,0
"021901104",227,36.8,32,5.2,41,6.6,0,0
"021901105",85,12.9,48,7.3,64,9.7,0,0
"021901107",12,2.1,64,11,52,9,0,0
"021901108",33,5.3,45,7.3,43,6.9,0,0
"021901109",41,6.1,23,3.4,61,9.1,0,0
"021901110",15,2.3,36,5.5,63,9.7,0,0
"021901201",170,19.5,122,14,98,11.2,0,0
"021901202",16,2,143,17.5,71,8.7,0,0
"021902001",138,7.2,342,17.7,172,8.9,1369,71
"021902002",53,3.9,186,13.6,126,9.2,1079,78.8
"021902003",6,1.8,80,23.4,2,0.6,81,23.7
"021902012",7,15.6,0,0,5,11.1,0,0
"021902014",0,0,0,0,3,16.7,0,0
"021902015",1,12.5,0,0,1,12.5,0,0
"021902017",41,11.6,0,0,14,4,0,0
"021902041",90,11.1,140,17.2,67,8.2,216,26.6
"021902045",252,22.3,391,34.5,74,6.5,263,23.2
"021902046",67,8.3,139,17.3,79,9.8,196,24.4
"021902047",106,16.4,67,10.4,49,7.6,247,38.2
"021902101",232,41.4,15,2.7,55,9.8,0,0
"021902103",248,29.8,69,8.3,40,4.8,0,0
"021902105",234,43.8,12,2.2,28,5.2,0,0
"021902106",139,29.9,24,5.2,25,5.4,0,0
"021902107",311,64.8,26,5.4,31,6.5,0,0
"021902108",132,27.4,76,15.8,17,3.5,0,0
"021902109",390,63.1,30,4.9,41,6.6,0,0
"021902110",5,1.4,24,6.8,29,8.2,0,0
"021902112",8,1.6,81,16.5,54,11,0,0
"021902113",213,36.9,45,7.8,52,9,0,0
"021902114",16,2.9,48,8.6,54,9.6,0,0
"021902115",361,53.6,27,4,44,6.5,0,0
"021902116",110,37.5,0,0,54,18.4,0,0
"021902117",5,1.3,62,16.1,30,7.8,0,0
"021902118",208,41.6,24,4.8,24,4.8,0,0
"021902119",10,2.2,79,17.3,38,8.3,0,0
"022004001",8,20,5,12.5,3,7.5,6,15
"022004101",33,55.9,0,0,7,11.9,0,0
"022901001",5,1.8,19,6.9,26,9.4,241,87
"022901041",14,4.5,39,12.6,25,8.1,0,0
"022901101",56,12.1,21,4.6,35,7.6,0,0
"022902001",0,0,1,2.4,2,4.9,14,34.1
"022903101",0,0,2,8.3,1,4.2,0,0
"023902001",16,8.6,7,3.7,17,9.1,59,31.6
"024901001",11,2.8,44,11.1,42,10.6,292,73.4
"024901041",7,2,20,5.8,36,10.4,69,20
"024901101",21,4.7,11,2.4,28,6.2,0,0
"024901103",7,2.1,0,0,23,6.8,0,0
"025901001",5,1.5,31,9.5,26,8,299,91.7
"025901041",4,1.2,26,8.1,31,9.6,17,5.3
"025901101",7,1.7,21,5.2,54,13.3,0,0
"025902001",9,1,65,7.5,87,10.1,788,91.4
"025902003",0,0,0,0,3,9.4,27,84.4
"025902041",5,1,61,12.3,32,6.5,322,64.9
"025902101",14,5.2,21,7.8,34,12.6,0,0
"025902106",38,7.5,6,1.2,38,7.5,0,0
"025902107",15,3.3,8,1.8,42,9.2,0,0
"025902108",5,1,58,11.1,52,10,0,0
"025902109",16,4.4,6,1.7,31,8.5,0,0
"025904001",2,0.9,10,4.7,27,12.6,51,23.7
"025905001",1,0.7,10,7.1,14,9.9,85,60.3
"025905101",8,6.8,15,12.7,14,11.9,0,0
"025906001",0,0,6,2.8,14,6.6,66,31.3
"025908001",3,1.7,8,4.5,23,13,50,28.2
"025909001",1,0.3,40,11.7,30,8.8,296,86.5
"025909041",6,1.9,40,12.4,38,11.8,0,0
"025909101",9,3.5,27,10.4,27,10.4,0,0
"025909102",11,4.5,6,2.4,26,10.6,0,0
"026901001",23,4.4,62,11.9,48,9.2,469,90
"026901041",43,11,39,10,25,6.4,0,0
"026901042",55,14.4,22,5.8,20,5.2,0,0
"026901101",95,20,10,2.1,21,4.4,0,0
"026902001",11,5.7,19,9.8,29,15,90,46.6
"026902101",31,9.7,4,1.3,31,9.7,0,0
"026903002",4,2.9,15,10.8,12,8.6,114,82
"026903042",5,4.1,14,11.5,15,12.3,0,0
"026903101",16,6.6,14,5.8,19,7.9,0,0
"027903001",14,1.6,56,6.3,90,10.1,776,87
"027903003",1,3.1,0,0,3,9.4,18,56.3
"027903041",43,6,25,3.5,78,10.8,110,15.2
"027903101",87,13.5,0,0,59,9.2,0,0
